varga	eid	n_lemmas	glossed	candidates
AK-3.2	3435	2	1	1.3.2.6:3;1.3.4:3;7.2.2.5.1:3;8.2.6.4:3;1.1.3.3:2;1.1.3.4:2
AK-3.2	3436	2	1	3.2.1:3;3.2.1.3:3;3.2.4:3;3.2.6:3;2.3:2;3.1:2
AK-3.2	3437	2	1	1.2.3.2:3;1.5.3:2;2.5.7.2:2;5.4.2:2;5.4.5:2;6.6.2.9:2
AK-3.2	3438	2	1	3.4.1.1:2;3.5.1.6.2:2;4.3.5.5:2;1.1.2.1:1;2.5.2.1:1;2.6.1.4:1
AK-3.2	3439	2	1	6.8.3.1:3;4.9.5.5:2;4.2.2.2:1;4.2.5:1;4.3:1;4.7.2:1
AK-3.2	3440	2	1	3.2.3.1:3;3.2.3.3:3;4.2.6.2:3;2.3.2.2:2;1.1.1.2:1;1.3.1.3:1
AK-3.2	3441	2	1	3.2.1.1:3;3.1.2.3:2;3.4.2.4.1:2;4.3.4.2:2;4.4.4:2;9.6.3.3:2
AK-3.2	3442	3	1	8.2.8:4;2.3.1.1:2;4.2.3.2:2;2.1.1.1:1;2.3.1:1;2.3.1.2:1
AK-3.2	3443	3	1	1.1.3:2;1.1.3.3:2;1.2.3.1:2;1.3:2;1.3.3:2;2.6.4.1.1:2
AK-3.2	3444	3	1	3.1:5;4.4.2.6:4;2.5.2:3;2.5.6.1:3;2.6.2.3:3;3.4.2.1:3
AK-3.2	3445	3	1	4.1:3;9.6:3;2.6.2:2;4.1.9:2;4.2.1.5:2;4.6.3.1:2
AK-3.2	3446	5	1	1.6.1.1.3:4;1.6.1:3;3.2.2.1:3;1.1.1.1:2;1.1.1.3:2;1.2.1.6:2
AK-3.2	3447	4	1	7.5.2:4;7.5.2.1:4;9:4;2.6.2:3;4.2.1:3;2.1.2:2
AK-3.2	3448	5	1	2.3.1:6;2.3.1.1:5;3.2.1.1:4;3.5.1.2:3;8.1.6.1:3;8.4.6:3
AK-3.2	3449	4	1	3.3.5.2:3;3.4:3;1.3.2:2;3.1.2.4:2;3.2.5.9:2;3.3.5:2
AK-3.2	3450	2	1	2.3.1.2:2;1.1.3.1:1;1.3.1.3:1;1.6.2.1:1;1.6.3:1;1.6.3.1:1
AK-3.2	3451	4	1	3.4.2.1.2:3;3.5.1.8:3;1.1.1:2;1.1.3:2;2.3.2.3:2;3.4.2.1.3:2
AK-3.2	3452	4	1	8.4.5.1:4;6.5.4.1:3;7.3:3;7.5.5:3;8.1.6.1:3;8.2.8:3
AK-3.2	3453	4	1	2.6.6:3;4.8.3.3:3;6.8.2.3:3;7.6.3:3;8.1.4.3:3;9.1.1.1:3
AK-3.2	3454	1	1	4.5.3.2:2;8.4.5.1:2;1.2.2:1;1.6.1:1;2.1.1.1:1;2.3.1:1
AK-3.2	3455	1	1	4.2.3.3:2;2.1.4:1;2.3.1:1;2.5.6:1;2.6.2.2:1;2.6.6:1
AK-3.2	3456	1	1	1.5:1;3.3.3.2:1;4.2.6.1:1;4.2.6.2:1;4.2.6.2.2:1;6.1.1:1
AK-3.2	3457	2	1	1.5:3;1.5.3:3;8.1.6.2:3;1.2.2.1:2;1.2.3.2:2;1.5.5:2
AK-3.2	3458	1	1	6.7.1.1:2;2.5.2.4:1;2.5.7.1:1;4.2.3.5:1;4.2.6.2:1;4.2.6.3:1
AK-3.2	3459	1	1	4.2.6.2:2;4.2.6.2.1:2;4.2.7:2;8.2.2.2:2;8.2.5:2;8.2.6.3:2
AK-3.2	3460	2	1	1.1.2.1:1;1.5.3:1;1.6.1.2:1;2.1.1.1:1;2.1.4:1;2.2.8:1
AK-3.2	3461	1	1	
AK-3.2	3462	1	1	2.5.2.3:3;2.1.1.4:2;2.1.8.2:2;2.2.2:2;2.6.4.1:2;1.2.1.2:1
AK-3.2	3463	1	1	2.2.2:2;2.3.2.3:2;2.5.6:2;1.3.1.5:1;1.6.4.3:1;2.1.1.1:1
AK-3.2	3464	1	1	3.5.1.6.2:2;4.2.2.1:2;4.6.6.5:2;9:2;2.5.5:1;2.6.1.2:1
AK-3.2	3465	4	1	8.4.6.1.2:3;3.3.4.4:2;8.4.2.3:2;8.4.7.1:2;1.1.3.5:1;1.6.1:1
AK-3.2	3466	4	1	2.2.3:2;5.2.1.3:2;1.3.2.6:1;3.4.1.1.5:1;7.3.2.8:1
AK-3.2	3467	2	1	7.2.1.2:6;8.4.8.1:5;1.6.1.1.3:2;3.3.3.5:2;4.4.4.4:2;4.8.2.3:2
AK-3.2	3468	2	1	6.5.1.1:3;2.3.1:2;3.2.2:2;3.2.6.2:2;4.5.3.4:2;4.9.5.5:2
AK-3.2	3469	2	1	2.5.2:3;3.4.2.1:2;4.4.2.6:2;2:1;2.1:1;2.1.2:1
AK-3.2	3470	2	1	1.3:2;1.5.3:2;2.1.1.1:2;1.1.3.3:1;1.2.3:1;1.3.1:1
AK-3.2	3471	1	1	1.1.3:1;2.3.2.3:1;2.3.3:1;2.5.3:1;2.6:1;3.3.1.3:1
AK-3.2	3472	1	1	3.2.5.1:1;3.4.1.1:1;4.1:1;4.1.1:1;4.1.2:1;4.2.1.5:1
AK-3.2	3473	1	1	5.2.1:2;1.6.6:1;2:1;4.2.1:1;4.2.1.7:1;4.2.3:1
AK-3.2	3474	1	1	5.2.3.4:2;4.2.3:1;4.2.3.1:1;4.7:1;4.7.4:1;5.2.3.7.2:1
AK-3.2	3475	1	1	2.6.5.1:2;4.1:2;4.2.1.7:2;4.8.3.6.1:2;1.6.3:1;1.6.6:1
AK-3.2	3476	1	1	1.6.3.1:1;1.6.4.1:1;2:1;2.1:1;2.6.3.1:1;2.6.5.1:1
AK-3.2	3477	1	1	1.1.3.4:1;1.6.6:1;2:1;4.2.1:1;4.2.1.7:1;4.6.2:1
AK-3.2	3478	1	1	8.3:2;1.1.1.1:1;1.1.1.3:1;1.5.5:1;2.1.7:1;2.3.1:1
AK-3.2	3479	1	0	
AK-3.2	3480	1	1	6.5.2:4;8.1.6.1:4;8.6.3:3;1.6.2:2;2.1.2:2;4.8.3.7:2
AK-3.2	3481	1	1	2.3.2.3:2;1.1.3.1:1;1.2.1.1:1;1.5.5:1;1.6.1.1.3:1;1.6.2:1
AK-3.2	3482	2	1	1.2.1.3:1;1.5.5:1;1.6.6:1;2:1;3.4.1.3:1;3.5.4:1
AK-3.2	3483	1	1	2:2;8.3:2;1.6.6:1;1.7:1;2.4:1;2.4.1:1
AK-3.2	3484	1	1	1.6.6:1;2:1;4.2.1:1;4.2.1.7:1;4.6.2:1;4.6.7.2:1
AK-3.2	3485	1	1	2:3;4.6.2:3;3.2.3.2:2;1.2:1;1.2.1.3:1;1.6.3.1:1
AK-3.2	3486	1	1	1.1.3.2:2;1.2.3.3:2;1.2.1.2:1;1.2.1.6:1;1.2.3.1:1;1.3.5:1
AK-3.2	3487	1	1	6.4.6:2;6.6.4.2:2;6.7.3:2;1.6.1.7:1;1.6.6:1;2:1
AK-3.2	3488	1	1	6.6.4.2:3;1.5.3:2;1.5.5:2;4.2.3.5:2;6.5.3:2;6.7.3:2
AK-3.2	3489	1	1	8.1.1.1:2;1.1:1;1.6.1.1.3:1;1.6.7:1;3.2.5.1:1;3.3.3.8:1
AK-3.2	3490	1	1	2.2.8:2;1.1.3.2:1;1.2.1.1:1;1.2.2.1:1;1.5.3:1;1.6.4.1:1
AK-3.2	3491	1	1	1.5.5:2;1.6.2:2;4.4.4.4:2;5.2.1.2.1:2;6.3.7:2;6.6.4.3:2
AK-3.2	3492	1	1	3.2.1.3:1;4.1.9.1.5:1;4.3.5.5:1;4.9.4.1:1;4.9.7.1:1;4.9.7.2:1
AK-3.3	3493	2	1	1.1:8;8.1.8.1:4;4.3:3;1.1.3:2;2.1.4:2;2.3.2.2:2
AK-3.3	3494	2	1	1.1:4;1.1.1:1;1.1.3:1;1.6.2.2:1;1.6.2.3:1;1.6.4:1
AK-3.3	3495	2	1	3.2.3.2:6;4.6.7:5;4.6.7.1:5;1.2:4;1.7:4;3.3.4.5:4
AK-3.3	3496	2	1	4.6.2:5;1.6.4.1:4;2:4;3.3.4.5:4;4.6.7:4;4.6.7.1:4
AK-3.3	3497	2	1	4.2.6.2:5;2.3.2.2:3;2.3.2.3:3;3.4.2.1:3;1.2.1.1:2;1.5.3:2
AK-3.3	3498	2	1	4.2.6.2:5;2.3.2.2:3;2.3.2.3:3;3.5.1.7:3;1.5.3:2;2.6.5.2:2
AK-3.3	3499	2	1	4.8.3.7:4;1.5.3:2;6.4.1:2;6.4.5:2;6.5.3:2;7.6.1:2
AK-3.3	3500	2	1	4.8.3.7:5;5.2.1.3:2;6.4.1:2;6.4.5:2;6.7.1:2;8.1.6.1:2
AK-3.3	3501	2	1	8.3.5:2;1.2.1.3:1;1.2.1.4:1;1.2.1.5:1;1.6.1.1.2:1;1.6.4.3:1
AK-3.3	3502	2	1	1:2;1.1:2;3.1:2;3.2:2;3.2.1.2:2;4.9.1:2
AK-3.3	3503	2	1	1.5.5:3;1.1.1.3:2;1.5.3:2;1.6.2:2;2.1.1.1:2;2.6.4.2:2
AK-3.3	3504	2	1	2.6.4.2:3;1.5.3:2;4.8.3.7:2;5.2.3.1.1:2;7.3.1.1:2;8.1.3.2:2
AK-3.3	3505	2	1	2.3.1:6;3.2.1.2:3;1.2.2.3:2;2.3.1.1:2;2.3.1.9:2;2.5.6.6:2
AK-3.3	3506	2	1	2.3.1:5;1.2.2.3:2;2.3.1.1:2;2.3.1.9:2;2.5.6.6:2;3.2.1.1:2
AK-3.3	3507	2	1	8.2.5.1:3;8.2.5:2;1.1.3.3:1;2.1.5:1;2.3.1.8:1;2.3.2.3:1
AK-3.3	3508	2	1	8.2.5.1:3;4.2.3.5:2;8.2.5:2;1.1.3.3:1;1.3.1.5:1;2.1.1.2:1
AK-3.3	3509	2	1	8.6:3;1.1.1.3:2;1.6.2:2;2.1.2:2;2.5.3:2;3.5.3.1:2
AK-3.3	3510	2	1	2.5.6:3;3.5.8.4:3;4.2.5:3;7.7.7:3;8.2.8:3;2.3.1.4:2
AK-3.3	3511	2	1	7.7.7:4;3.5.1.8:3;1.2.2.1:2;1.2.3.2:2;3.3.1.1:2;3.5.3.1:2
AK-3.3	3512	2	1	7.7.7:4;3.5.1.8:3;1.2.2.1:2;1.2.3.2:2;2.3.1:2;3.3.1.1:2
AK-3.3	3513	2	1	2.1.1.1:3;8.1.6.1:3;1.6.1.3.1:2;1.6.4.1:2;2:2;2.1:2
AK-3.3	3514	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-3.3	3515	2	1	1.1.1:2;1.1.3.6:2;1.2.2.4:2;1.2.2.5:2;6.6.2.5:2;8.3.3:2
AK-3.3	3516	2	1	1.1:3;4.2.3:3;6.3.1.7:3;8.3.3.1.1:3;1.1.1:2;1.1.1.3:2
AK-3.3	3517	2	1	9:3;2.3.1:2;3.5.7.1:2;4.3.1.1:2;4.4.4.4:2;4.7.7.3:2
AK-3.3	3518	2	1	9:3;2.3.1:2;2.3.2.3:2;3.2.1.3:2;3.3.3.2:2;3.5.7.1:2
AK-3.3	3519	2	1	9:4;2.1.4:3;2.5.6:3;1.3.1.5:2;1.5.5:2;2.1.1.5:2
AK-3.3	3520	2	1	9:5;1.5.5:4;4.3.1.1:4;8.2.9:4;1.3.2.6:3;4.8.3.6.6:3
AK-3.3	3521	2	1	9:4;8.2.5.1:3;1.1.3.3:2;2.1.1.1:2;2.1.8.1:2;2.3.1:2
AK-3.3	3522	2	1	1.3.2.2:2;1.5.3:2;1.5.5:2;5.2.3.1.1:2;6.2.6.1:2;7.2.1.1:2
AK-3.3	3523	2	1	1.3.2.2:2;1.5.3:2;5.2.3.1.1:2;8.1.6.2:2;1.1.3:1;1.1.3.3:1
AK-3.3	3524	2	1	1.3.2.2:2;1.5.3:2;5.2.3.1.1:2;8.1.6.2:2;1.1.3:1;1.1.3.3:1
AK-3.3	3525	2	1	8.6.2.1:2;1.1.1.3:1;1.1.3.1:1;1.2.1.1:1;1.2.2.3:1;1.3.1.1:1
AK-3.3	3526	2	1	8.6.2.1:2;1.1.1.3:1;1.1.3.1:1;1.2.1.1:1;1.2.2.3:1;1.3.1.1:1
AK-3.3	3527	2	1	1.5.5:3;2.1.1.1:3;1.5:2;1.1.1.3:1;1.1.3.3:1;1.2:1
AK-3.3	3528	2	1	1.2.1.5:1;1.3.1.4:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.5:1
AK-3.3	3529	2	1	7.3.4.1:4;1.5.5:3;1.6.2:3;2.1.3.1:3;4.2.6.1.1:3;8.2.2:3
AK-3.3	3530	2	1	7.3.4.1:5;8.2.2:5;2.1.3.3:4;8.2.8:4;1.5.5:2;2.1.3.1:2
AK-3.3	3531	2	1	1.5.5:3;1.6.2:2;8.1.3.2:2;1.2.2.2:1;1.5.3:1;1.5.6:1
AK-3.3	3532	2	1	1.6.1:2;1.6.1.7:2;1.6.1.9:2;2.3.1.1:2;2.3.1.8:2;3.2.1.1:2
AK-3.3	3533	2	1	4.2.6.1:2;4.3.4.2.1:2;4.3.4.3.1:2;4.8.1.1:2;4.8.2.2:2;4.8.2.9:2
AK-3.3	3534	2	1	3.5.3.1:5;6.5.2:4;2.3.1:3;4.2.5:3;7.4.4:3;7.6.1:3
AK-3.3	3535	2	1	6.6.2.9:1
AK-3.3	3536	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-3.3	3537	2	1	2.1.1.1:1;2.3.1:1;2.3.1.2:1;3.2.1.2:1;3.2.4:1;4.2.1.4:1
AK-3.3	3538	2	1	1.1:1;1.1.1.1:1;1.5.5:1;1.5.6:1;2.1.4:1;2.1.5:1
AK-3.3	3539	2	1	2.3.2.3:7;1.5.5:5;4.8.3.7:5;1.6.4.3:4;2.5.6.1:4;3.4.2.1:4
AK-3.3	3540	2	1	1.5.5:3;6.2.3:2;8.5.2.8:2;1.1.3.1:1;1.2.2:1;1.5:1
AK-3.3	3541	2	1	1.5:1;1.5.1:1;1.5.3:1;6.2.3:1;6.5.1:1;6.9:1
AK-3.3	3542	2	1	1.2.3.2:1;2.3.4:1;3.4.2.3:1;3.5.1.1.8:1;3.5.5.1:1;4.2.3:1
AK-3.3	3543	2	1	5.2.3.4:2;1.1.1.3:1;1.2:1;1.2.1:1;1.2.2.1:1;1.2.3.2:1
AK-3.3	3544	2	1	2:1;4.6.2:1
AK-3.3	3545	2	1	1.5.5:2;1.6.2:2;4.5.1:2;1.1.1.2:1;1.1.1.3:1;1.3.1.3:1
AK-3.3	3546	2	1	1.5.5:2;1.3.1.1:1;1.3.1.3:1;1.5.1:1;1.6.1.2:1;1.6.2:1
AK-3.3	3547	2	1	6.1.2:2;1.5.5:1;1.6.1.2:1;1.6.2:1;2.1.3.1:1;2.1.8:1
AK-3.3	3548	2	1	1.5.5:1;1.6.1.1.3:1;1.6.1.2:1;1.6.2:1;2.1.3.1:1;3.5.1.4.2:1
AK-3.3	3549	2	1	6.2.5.3:2;1.1.3.1:1;1.1.3.2:1;1.5.5:1;1.6.1.2:1;1.6.2:1
AK-3.3	3550	2	1	2.5.2:4;2.5.3:4;3.2.1.1:4;2.5.6.2:3;3.2.1:3;4.4.2.6:3
AK-3.3	3551	2	1	2.5.2:4;1.1.1:3;5.5.5:3;1.1.3:2;3.2.1:2;3.2.1.1:2
AK-3.3	3552	2	1	3.4.2.4.1:6;2.5.2:5;3.2.5.3:4;3.4.2.4:4;3.2.1.1:3;3.2.5.2:3
AK-3.3	3553	2	1	8.2.2.3:4;8.1.3.2:3;8.2.1:3;2.6.4.2:2;8.1.6.1:2;8.1.7.2:2
AK-3.3	3554	2	1	1.1.1.1:1;1.1.1.3:1;1.4:1;1.6.1.1.4:1;2.1.1.1:1;2.3.1:1
AK-3.3	3555	2	1	1.4:1;1.5.5:1;1.6.1.1.3:1;1.6.1.2:1;1.6.1.5:1;1.6.2:1
AK-3.3	3556	2	1	1.6.1.1.2:3;1.5.3:2;2.1.4:2;1.1.3.3:1;1.2.1.1:1;1.3.2:1
AK-3.3	3557	2	1	2.5.2.2:2;2.5.6.3:2;8.3.3.1.1:2;1.1.3:1;1.5.3:1;2.1.8.2:1
AK-3.3	3558	2	1	1.6.1.1.2:4;1.6.1.1.1:2;6.3.1:2;1.6.1.1.3:1;2.6.4.2:1;2.6.5.1:1
AK-3.3	3559	2	1	1.6.1.1.2:4;2.6.5.1:2;6.3.1:2;8.3.5:2;2.1.1.1:1;2.3.1:1
AK-3.3	3560	2	1	1.6.1.1.2:5;6.3.1:3;6.3.1.5:3;1.5.5:2;2.1.3.2:2;2.6.5.1:2
AK-3.3	3561	2	1	8.3.3.3.4:2;1.1.3.4:1;1.2.2.2:1;1.2.2.3:1;1.2.3:1;2.1.4:1
AK-3.3	3562	2	1	2.5.6.1:5;3.4.2.1:5;4.3.4.1:5;4.4.2.6:5;2.5.3:4;3.4.2.1.6:4
AK-3.3	3563	2	1	4.1.2:2;4.2.6.1:2;4.3.4.2.1:2;4.3.4.3.1:2;4.8.1.1:2;4.8.2.2:2
AK-3.3	3564	2	1	3.5.1.3:2;4.3.5.5:2;1.6.1.3.1:1;2.6.4.2:1;3.5.1.3.2:1;3.5.1.3.5:1
AK-3.3	3565	2	1	4.3:8;3.1:4;4.3.1:4;4.3.9.1:4;6.5.2:4;9.1.2:4
AK-3.3	3566	2	1	6.5.2:4;1.6.2:3;2.1.2:3;5.1.1.2:3;6.7.8:3;8.5.2.2:3
AK-3.3	3567	2	1	8.1.6.1:4;8.1.6.2:4;8.6:4;2.1.4:3;8.1.7.4:3;3.5.1.6.2:2
AK-3.3	3568	2	1	8.1.6.1:4;8.6:4;2.1.4:3;8.1.6.2:3;3.5.1.6.2:2;4.2.5:2
AK-3.3	3569	2	1	6.7.7:3;1.2.2.3:2;1.6.2:2;2.1.1.1:2;6.8.6:2;8.2.3.2:2
AK-3.3	3570	2	1	6.7.7:3;1.6.2:2;6.8.6:2;8.2.3.2:2;8.2.5:2;8.2.5.1:2
AK-3.3	3571	2	1	6.7.7:3;1.6.2:2;6.8.6:2;8.2.3.2:2;8.2.5:2;8.2.5.1:2
AK-3.3	3572	2	1	6.7.7:3;1.2.2.3:2;1.6.2:2;6.8.6:2;8.2.3.2:2;8.2.5:2
AK-3.3	3573	2	1	6.7.7:3;1.6.2:2;6.8.6:2;8.2.3.2:2;8.2.5:2;8.2.5.1:2
AK-3.3	3574	2	1	1.2.2.1:4;1.2.3.2:4;5.2.3.2.1:4;6.3.7:4;7.7.7:4;8.3.3.3.6:3
AK-3.3	3575	2	1	4.7.3:4;1.2.2.1:3;1.2.3.2:3;5.2.3.2.1:3;6.3.7:3;1.5.5:2
AK-3.3	3576	2	1	1.2.2.1:3;1.2.3.2:3;4.3.5.6:3;5.2.3.2.1:3;6.3.7:3;1.1.3.6:2
AK-3.3	3577	2	1	1.5.5:5;4.8.3.7:5;1.2.1.5:4;1.6.2:3;2.5.3:3;7.8.6:3
AK-3.3	3578	2	1	1.5.5:2;4.8.3.7:2;1.2.1.5:1;1.2.2.1:1;2.5.3:1;3.2.5.4:1
AK-3.3	3579	2	1	1.6.1.1.3:2;1.6:1;1.6.1:1;1.6.1.1:1;1.6.7:1;3.3.3.8:1
AK-3.3	3580	2	1	2.1.4:4;1.1:3;1.1.3.2:3;4.1.9.9:3;1.2.3.3:2;2.1.5:2
AK-3.3	3581	2	1	2.5.6.1:5;4.4.2.6:5;3.4.2.1:4;3.4.2.4.1:4;4.7.7:3;4.8.2.5:3
AK-3.3	3582	2	1	4.3:7;9.1.2:6;4.2.6.2:4;4.3.9.1:4;6.6:4;6.5.4.1:3
AK-3.3	3583	2	1	1.5.5:4;4.2.3.5:3;2.3.2.3:2;5.4.1:2;7.7.1:2;8.1.6.1:2
AK-3.3	3584	2	1	1.5.5:4;4.2.3.5:3;2.3.2.3:2;5.4.1:2;7.7.1:2;8.1.6.1:2
AK-3.3	3585	2	1	1.5.5:4;4.2.3.5:3;2.3.2.3:2;5.4.1:2;7.7.1:2;8.1.6.1:2
AK-3.3	3586	2	1	1.5.5:5;7.5.1:4;3.1:3;4.5.1:3;7.5.7:3;1.1.1.3:2
AK-3.3	3587	2	1	1.3.1.3:4;1.5.5:4;1.6.2:4;2.1.1:4;4.5.1:4;1.1.1.3:3
AK-3.3	3588	2	1	1.3.1.3:4;1.5.5:4;1.6.2:4;2.1.1:4;4.5.1:4;1.1.1.3:3
AK-3.3	3589	2	1	8.1.1.1:3;1.5.5:2;6.3.1.1:2;8.1.1.5:2;8.1.5.7:2;1.2.1.1:1
AK-3.3	3590	2	1	8.1.5.7:4;8.1.1.1:3;2.1.3.2:2;3.2.1.2:2;8.1.1.1.1:2;8.1.1.5:2
AK-3.3	3591	2	1	1.6.4.1:2;3.2.1.1:2;4.3.5.5:2;7.3.1.1:2;1.1.1.3:1;1.2:1
AK-3.3	3592	2	1	1.6.4.1:2;3.2.1.1:2;7.3.1.1:2;1.1.1.3:1;1.2:1;1.2.1:1
AK-3.3	3593	2	1	3.3.1.3:2;3.5.3.1:2;4.4.5:2;4.4.5.1:2;4.9.4.5:2;5.2.1.5:2
AK-3.3	3594	2	1	3.3.1.3:2;3.5.3.1:2;4.4.5:2;4.4.5.1:2;4.9.4.5:2;5.2.1.5:2
AK-3.3	3595	2	1	1.5.5:2;1.6.3.1:2;1.6.4.1:2;4.2.3.5:2;4.8.3.7:2;5.2.1.2.1:2
AK-3.3	3596	2	1	4.2.3.5:3;5.4.1:3;1.5.5:2;1.6.3.1:2;1.6.4.1:2;4.2.6.2.2:2
AK-3.3	3597	2	1	4.8.3.7:5;7.2.4.1.1:4;1.5.5:2;1.6.3.1:2;1.6.4:2;1.6.4.1:2
AK-3.3	3598	2	1	2.5.6.1:4;1.5.5:3;2.1.6:3;2.1.1.5:2;4.7.9.5:2;7.3.1.1:2
AK-3.3	3599	2	1	1.5.5:3;2.1.6:3;2.5.6.1:3;2.1.1.5:2;1.1.1.3:1;1.1.3.3:1
AK-3.3	3600	2	1	2.5.6.1:4;1.5.5:3;2.1.6:3;8.3.4.1:3;1.1.3.3:2;2.1.1.5:2
AK-3.3	3601	2	1	2.6.4.6:2;5.2.1:2;5.2.2.7:2;1.5:1;1.5.6:1;1.6:1
AK-3.3	3602	2	1	1.6.3:4;2.6.4.2:4;2.6.4.5:3;4.1.2:3;1.5:2;2.6.4.1:2
AK-3.3	3603	2	1	4.5.1:4;4.2.6.2:3;4.5.3.1:3;7.2.5.3:3;1.1.1.3:2;1.3.1.3:2
AK-3.3	3604	2	1	4.5.3.1:6;7.2.5.3:6;4.2.6.2:5;4.8.3.2:5;7.2.5.1:5;7.3.3:5
AK-3.3	3605	2	1	5.1.1.2:3;9.2.3.2:3;1.6.2:2;2.1.2:2;2.3.1:2;2.5.3:2
AK-3.3	3606	2	1	2.3.2.3:3;1.1.1.2:2;1.6.1.1.3:2;2.3:2;2.3.5:2;2.5.2:2
AK-3.3	3607	2	1	7.5.1:11;4.2.1.7:10;8.1.3.3:9;4.2.1:8;7.2.5.4:7;7.5.7:7
AK-3.3	3608	2	1	2.1.8.2:2;2.3.1:2;3.2.6.2:2;3.3.3.2:2;8.1.3.1:2;8.2:2
AK-3.3	3609	2	1	2.3.1:3;3.2.6.2:3;3.3.3.2:3;2.1.4:2;2.5.6:2;3.1.2.2:2
AK-3.3	3610	2	1	4.6.2:3;4.6.7.2:3;6.5.1.1:3;8.1.1.1:3;1.6.3.1:2;1.6.4.1:2
AK-3.3	3611	2	1	1.5.5:3;3.2.2:2;3.3.3.2:2;4.2.6.1:2;4.2.6.2:2;4.8.3.7:2
AK-3.3	3612	2	1	6.6:2;1.2.2.3:1;1.4:1;1.6.1.2:1;1.6.3:1;1.6.3.1:1
AK-3.3	3613	2	1	1.5.3:2;1.5.5:2;1.2.1.1:1;1.2.2.1:1;1.3.1.5:1;1.5:1
AK-3.3	3614	2	1	6.8.4.3:3;8.3.7.9:3;2.3.2.3:2;3.2.5.9:2;4.2.6.2:2;6.8.1.5:2
AK-3.3	3615	2	1	1.3.2.4:3;3.4.1.2:3;1.1.3.2:2;1.3.1.3:2;1.3.2.1:2;1.5.3:2
AK-3.3	3616	2	1	9.1.1.1:2;1:1;1.2:1;1.5.3:1;1.6.3.1:1;1.6.4.1:1
AK-3.3	3617	2	1	7.5.1:11;4.2.1.7:9;8.1.3.3:9;4.2.1:7;7.2.5.4:7;7.5.7:7
AK-3.3	3618	2	1	1.6.1.1.3:1;2.1.1.1:1;2.3.1:1;2.3.1.2:1;2.3.3:1;2.6.2.3:1
AK-3.3	3619	2	1	1.1.1:2;1.1.1.1:2;8.3.3:2;1.1.1.3:1;1.1.3:1;1.1.3.5:1
AK-3.3	3620	2	1	6.5.4.1:3;1.6.1:2;3.6.2:2;4.2.6.2:2;4.2.6.2.1:2;7.9.1:2
AK-3.3	3621	2	1	1.1:2;1.1.1:2;1.1.3.2:2;2.1.4:2;2.1.5:2;2.3.1.6:2
AK-3.3	3622	2	1	4.3.2.3:4;1.2.1.1:3;6.2.8:3;1.2.2.2:2;1.5.5:2;3.4.1.1:2
AK-3.3	3623	2	1	1.2.1.1:3;1.2.2.2:3;1.5.5:3;2.5.3:3;6.2.8:3;6.6.2.7:3
AK-3.3	3624	2	1	1.2.2.1:1;1.6.1.1.3:1;2.1.8:1;3.4.1.1:1;3.4.1.1.1:1;4.3.3:1
AK-3.3	3625	2	1	2.1.1.1:1;2.1.8.1:1;2.3.1:1;2.3.1.2:1;2.3.2.3:1;2.4.4:1
AK-3.3	3626	2	1	2.5.1:1;3.4.2.1.3:1;4.3.1.1:1
AK-3.3	3627	2	1	1.1.1:7;8.3.3:6;7.3.1.1:4;8.3.3.4:4;3.4.2.3:3;4.8.2.8:3
AK-3.3	3628	2	1	1.1.1:4;7.3.1.1:4;8.3.3:4;8.2.8:3;8.3.3.1.1:3;1.1.3.3:2
AK-3.3	3629	2	1	1.1.1:5;8.3.3:5;7.3.1.1:4;8.3.3.1.1:4;8.3.3.1.2:4;5.2.4:3
AK-3.3	3630	2	1	1.6.1.7:2;4.8.3.7:2;6.4.4:2;1.1:1;1.2.2.3:1;1.5.5:1
AK-3.3	3631	2	1	4.8.3.7:5;1.5.5:2;4.2.3.5:2;4.3.1.1:2;6.4.1:2;6.4.5:2
AK-3.3	3632	2	1	8.1.6.1:4;1.3.1.1:3;1.6.2:3;1.6.2.4:3;4.8.3.7:3;6.3.1.7:3
AK-3.3	3633	2	1	1.6.2.4:3;1.6.2:2;1.6.3.1:2;2.1.1:2;3.5.4.4:2;4.2.3.5:2
AK-3.3	3634	2	1	1.6.2.4:4;1.6.3.1:3;4.2.3.5:3;4.8.3.7:3;5.4.1:3;1.5.5:2
AK-3.3	3635	2	1	1.2.1.5:4;7.8.6:4;2.4.1:3;6.1.2.3.4:2;7.8.5:2;1.1.1:1
AK-3.3	3636	2	1	2.1.5:4;4.8.3.7:3;6.7.8:3;1.1.1:2;1.3.2.4:2;1.6.2:2
AK-3.3	3637	2	1	2.1.5:4;4.8.3.7:3;1.3.2.4:2;1.6.2:2;1.6.2.1:2;2.1.1.5:2
AK-3.3	3638	2	1	4.3:5;1.2.1.1:4;1.5.5:4;1.6.4.1:4;4.2.3:4;8.2.9:4
AK-3.3	3639	2	1	1.5.5:6;4.3:5;1.2.1.1:3;1.5:3;1.5.3:3;1.5.6:3
AK-3.3	3640	2	1	1.2.1.1:3;1.2.1.7:3;1.2.2.2:3;1.5.5:3;2.5.3:3;3.4.2.1.7:3
AK-3.3	3641	2	1	1.5.5:5;1.5:4;1.5.6:2;2.1.1.1:2;6.2.1.4.2:2;6.6.2.9:2
