bhs_key2	mw_tier	pwg_tier	dcs_lemma_id	dcs_bhs_tokens	dcs_bhs_loci	dcs_tier	dcs_lemma_hits
mahABijYAjYAnABiBU	marker_strip	exact	223306	31	Saddharmapuṇḍarīkasūtra	exact	1
mahABuja	unlinked	exact		0		unlinked	0
mahACAyA	unlinked	unlinked		0		unlinked	0
mahADana	unlinked	exact	77014	31	Avadānaśataka;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
mahADarma	unlinked	exact	77019	1	Saddharmapuṇḍarīkasūtra	exact	1
mahADipati	exact	exact		0		unlinked	0
mahADvaja	unlinked	unlinked		0		unlinked	0
mahAGozAnugA	unlinked	exact		0		unlinked	0
mahAGozasvararAja	unlinked	exact		0		unlinked	0
mahAGozeSvara	unlinked	exact		0		unlinked	0
mahAPaRaka	unlinked	exact		0		unlinked	0
mahASAlikA	unlinked	unlinked		0		unlinked	0
mahASakti	unlinked	exact		0		unlinked	0
mahASakuni	unlinked	exact	77677	1	Saṅghabhedavastu	exact	1
mahASakya	unlinked	exact		0		unlinked	0
mahASeza	unlinked	unlinked		0		unlinked	0
mahASrAvaka	unlinked	exact	77750	11	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
mahASvAsa	unlinked	exact		0		unlinked	0
mahAbalA	unlinked	exact		0		unlinked	0
mahAbalAkza	unlinked	exact		0		unlinked	0
mahAbala	unlinked	exact	77239	2	Bodhicaryāvatāra;Saṅghabhedavastu	exact	1
mahAbalasUtra	unlinked	exact		0		unlinked	0
mahAbalavegasTAma	unlinked	unlinked		0		unlinked	0
mahAbimbara	unlinked	exact		0		unlinked	0
mahAboDi	unlinked	exact		0		unlinked	0
mahAboDyaNgavatI	unlinked	exact		0		unlinked	0
mahAbrahma(n)	unlinked	unlinked	77261	54	Avadānaśataka;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	marker_strip	1
mahAbrahmapurohita	unlinked	unlinked		0		unlinked	0
mahAcEtya	unlinked	unlinked		0		unlinked	0
mahAcInakramA	unlinked	unlinked		0		unlinked	0
mahAcUzaka	unlinked	unlinked		0		unlinked	0
mahAcakravAqa	unlinked	exact		0		unlinked	0
mahAcandra	unlinked	unlinked		0		unlinked	0
mahAcitrapAwala	unlinked	exact		0		unlinked	0
mahAcunda	unlinked	exact		0		unlinked	0
mahAdUtI	unlinked	unlinked		0		unlinked	0
mahAdeva	unlinked	exact	76992	3	Saṅghabhedavastu	exact	1
mahAdevasUtra	unlinked	unlinked		0		unlinked	0
mahAdyotA	unlinked	exact		0		unlinked	0
mahAga	unlinked	exact		0		unlinked	0
mahAgaRin	unlinked	unlinked		0		unlinked	0
mahAganDarAjanirBAsa	unlinked	unlinked		0		unlinked	0
mahAgati	unlinked	exact		0		unlinked	0
mahAgiri	unlinked	exact		0		unlinked	0
mahAgovindIya sUtra	unlinked	unlinked		0		unlinked	0
mahAgovinda	unlinked	unlinked		0		unlinked	0
mahAgrAsa	unlinked	unlinked		0		unlinked	0
mahAguRaDara	unlinked	unlinked		0		unlinked	0
mahAguRaDarabudDiprAptABijYa	unlinked	unlinked		0		unlinked	0
mahAharzacUqa	unlinked	unlinked		0		unlinked	0
mahAhatamanda	unlinked	unlinked		0		unlinked	0
mahAhetu	unlinked	exact		0		unlinked	0
mahAjYAnagItA	unlinked	exact		0		unlinked	0
mahAkASamAtar	unlinked	unlinked		0		unlinked	0
mahAkASyapa	unlinked	exact	37655	32	Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda	exact	1
mahAkAla	unlinked	exact		0		unlinked	0
mahAkAlikA	unlinked	unlinked		0		unlinked	0
mahAkAruRika	unlinked	unlinked		0		unlinked	0
mahAkAtyAyana	unlinked	exact	37631	40	Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
mahAkAya	unlinked	exact	37636	1	Saddharmapuṇḍarīkasūtra	exact	1
mahAkaNkara	unlinked	exact		0		unlinked	0
mahAkalpa	unlinked	exact		0		unlinked	0
mahAkarRa	unlinked	exact		0		unlinked	0
mahAkara	unlinked	exact	37611	1	Lalitavistara	exact	1
mahAkaraBa	unlinked	exact		0		unlinked	0
mahAkarmaviBaNga	unlinked	unlinked		0		unlinked	0
mahAkaruRA-	unlinked	unlinked		0		unlinked	0
mahAkaruRA-sUtra	unlinked	unlinked		0		unlinked	0
mahAkaruRAcandrin	unlinked	unlinked		0		unlinked	0
mahAkaruRAcintin	unlinked	unlinked		0		unlinked	0
mahAkaruRAciti	unlinked	unlinked		0		unlinked	0
mahAkaruRAmeGaDvaja	unlinked	unlinked		0		unlinked	0
mahAkaruRAnayameGanigarjitaGoza	unlinked	unlinked		0		unlinked	0
mahAkaruRApuRqarIka	unlinked	unlinked		0		unlinked	0
mahAkaruRAsiMha	unlinked	unlinked		0		unlinked	0
mahAkaruRameGaS(i)rI	unlinked	unlinked		0		unlinked	0
mahAkelin	unlinked	unlinked		0		unlinked	0
mahAketu	unlinked	exact		0		unlinked	0
mahAkfzRameGavAtamaRqalI	unlinked	unlinked		0		unlinked	0
mahAkimpaka	unlinked	unlinked		0		unlinked	0
mahAkoSa	unlinked	unlinked		0		unlinked	0
mahAkoSalI	unlinked	unlinked		0		unlinked	0
mahAkrandanA	unlinked	unlinked		0		unlinked	0
mahAkroDa(-rAjan)	unlinked	unlinked		0		unlinked	0
mahAkuSa	unlinked	exact	37665	1	Saṅghabhedavastu	exact	1
mahAkzoBya	exact	exact		0		unlinked	0
mahAlakuwa	unlinked	unlinked		0		unlinked	0
mahAmAyA	unlinked	exact	77388	11	Divyāvadāna;Saṅghabhedavastu	exact	1
mahAmAyAtantra	unlinked	unlinked		0		unlinked	0
mahAmAyUrI	unlinked	exact		0		unlinked	0
mahAmAya	unlinked	exact		0		unlinked	0
mahAmEtrImahAkaruRAmuKo(d)dyotana	unlinked	unlinked		0		unlinked	0
mahAmEtryudgata	unlinked	unlinked		0		unlinked	0
mahAmaRiDara	unlinked	unlinked		0		unlinked	0
mahAmaRicUqa	unlinked	exact		0		unlinked	0
mahAmaRiratna	unlinked	unlinked		0		unlinked	0
mahAmaRqalika	unlinked	exact		0		unlinked	0
mahAmahA	unlinked	unlinked		0		unlinked	0
mahAmaheSvarAyatana	unlinked	exact		0		unlinked	0
mahAmanasvin	unlinked	unlinked		0		unlinked	0
mahAmantrAnusAriRI	unlinked	exact		0		unlinked	0
mahAmatI	unlinked	unlinked		0		unlinked	0
mahAmati	unlinked	exact	77341	423	Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ	exact	2
mahAmayUrarAjan	unlinked	unlinked		0		unlinked	0
mahAmeGa	unlinked	exact		0		unlinked	0
mahAmeGaSrIteja(-s)	unlinked	unlinked		0		unlinked	0
mahAmeKalA	unlinked	unlinked		0		unlinked	0
mahAmeru	unlinked	exact		0		unlinked	0
mahAmucilinda	unlinked	exact	77403	3	Saddharmapuṇḍarīkasūtra	exact	1
mahAmudrA	unlinked	exact		0		unlinked	0
mahAmuni	unlinked	exact	77407	4	Bodhicaryāvatāra;Saundarānanda	exact	1
mahAnASA	unlinked	unlinked		0		unlinked	0
mahAnAga	unlinked	form_key		0		unlinked	0
mahAnAma(n)	unlinked	marker_strip	77063	5	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	marker_strip	1
mahAnArAyaRa	unlinked	exact		0		unlinked	0
mahAnagnin	unlinked	unlinked		0		unlinked	0
mahAnanda	exact	exact	77041	1	Saddharmapuṇḍarīkasūtra	exact	1
mahAnayuta	unlinked	unlinked		0		unlinked	0
mahAnimbarajas	unlinked	unlinked		0		unlinked	0
mahAnirnAdin	unlinked	unlinked		0		unlinked	0
mahAntaka	exact	exact		0		unlinked	0
mahApASa	unlinked	exact		0		unlinked	0
mahApAraRika	unlinked	exact	77152	1	Lalitavistara	exact	1
mahApAruzaka	unlinked	exact		0		unlinked	0
mahApAwala	unlinked	exact		0		unlinked	0
mahApUrRa	unlinked	exact	77180	1	Saddharmapuṇḍarīkasūtra	exact	1
mahApadeSa	unlinked	unlinked		0		unlinked	0
mahApadmA	unlinked	unlinked		0		unlinked	0
mahApadma	unlinked	exact	77127	18	Avadānaśataka;Divyāvadāna;Laṅkāvatārasūtra	exact	1
mahApaka	unlinked	unlinked		0		unlinked	0
mahApanTaka	unlinked	exact		0		unlinked	0
mahAparidevita	unlinked	unlinked		0		unlinked	0
mahAparinirvARa	unlinked	exact	77134	6	Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra	exact	1
mahAprAjYa	unlinked	exact		0		unlinked	0
mahAprAtihArika	unlinked	unlinked		0		unlinked	0
mahAprAtihArya	unlinked	unlinked		0		unlinked	0
mahAprItiharzA	unlinked	exact		0		unlinked	0
mahApraBa	unlinked	exact		0		unlinked	0
mahApraRAda	unlinked	exact	77194	12	Divyāvadāna;Saṅghabhedavastu	exact	1
mahApraRAlin	unlinked	unlinked		0		unlinked	0
mahApraRiDivegaS(i)ri	unlinked	unlinked		0		unlinked	0
mahApradIpa	unlinked	exact		0		unlinked	0
mahAprajApatI	unlinked	exact	77191	10	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
mahAprajYA	unlinked	unlinked		0		unlinked	0
mahAprasAda	unlinked	exact		0		unlinked	0
mahAprasuta	unlinked	exact		0		unlinked	0
mahApratiBAna	unlinked	exact	77196	14	Saddharmapuṇḍarīkasūtra	exact	1
mahApratisarA	unlinked	unlinked		0		unlinked	0
mahApratyaNgirA	unlinked	unlinked		0		unlinked	0
mahAprezaka	unlinked	unlinked		0		unlinked	0
mahApura	unlinked	exact		0		unlinked	0
mahAqimPika	unlinked	unlinked		0		unlinked	0
mahArAjA	unlinked	unlinked		0		unlinked	0
mahArAja(n)	unlinked	unlinked	221404	14	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	marker_strip	1
mahArAjakAyika	unlinked	unlinked		0		unlinked	0
mahArAjika	unlinked	exact	77498	1	Lalitavistara	exact	1
mahArOrava	unlinked	form_key	77534	16	Avadānaśataka;Divyāvadāna	exact	1
mahArUpa	unlinked	exact	77517	1	Saddharmapuṇḍarīkasūtra	exact	1
mahAraNga	unlinked	unlinked		0		unlinked	0
mahAraSmijAlAvaBAsagarBa	unlinked	exact		0		unlinked	0
mahAraTa	unlinked	exact		0		unlinked	0
mahArakzA	unlinked	exact		0		unlinked	0
mahAramBa	exact	exact		0		unlinked	0
mahAratnakUwa	unlinked	unlinked		0		unlinked	0
mahAratnaketu	unlinked	unlinked		0		unlinked	0
mahAratnapratimaRqita	unlinked	exact	223198	3	Saddharmapuṇḍarīkasūtra	exact	1
mahAratnavarzA	unlinked	exact		0		unlinked	0
mahArciskanDa	unlinked	unlinked		0		unlinked	0
mahArciskanDin	unlinked	unlinked		0		unlinked	0
mahAroca	unlinked	exact		0		unlinked	0
mahArocamAna	unlinked	unlinked		0		unlinked	0
mahArzacUqa	unlinked	unlinked		0		unlinked	0
mahAsAMGika	unlinked	exact		0		unlinked	0
mahAsAgara	unlinked	unlinked	220182	1	Saṅghabhedavastu	exact	1
mahAsAhasapramardanI	unlinked	unlinked		0		unlinked	0
mahAsAhasrikA	unlinked	unlinked		0		unlinked	0
mahAsTAla	unlinked	exact		0		unlinked	0
mahAsTAma	unlinked	unlinked		0		unlinked	0
mahAsTAmaprApta	unlinked	exact	77873	1	Saddharmapuṇḍarīkasūtra	exact	1
mahAsaMBavA	unlinked	unlinked		0		unlinked	0
mahAsaMBava	unlinked	exact		0		unlinked	0
mahAsaMjYA	unlinked	exact		0		unlinked	0
mahAsaMmata	unlinked	exact	77793	2	Saṅghabhedavastu	form_key	1
mahAsaMnipAta sUtra	unlinked	unlinked		0		unlinked	0
mahAsaMviDAna	unlinked	unlinked		0		unlinked	0
mahAsahasrapramardana	unlinked	unlinked		0		unlinked	0
mahAsamAjIya	unlinked	unlinked		0		unlinked	0
mahAsamAjasUtra	unlinked	unlinked		0		unlinked	0
mahAsamApta	unlinked	exact		0		unlinked	0
mahAsama	unlinked	unlinked		0		unlinked	0
mahAsamantaganDa	unlinked	unlinked		0		unlinked	0
mahAsamsfzwa	unlinked	unlinked		0		unlinked	0
mahAsamudra	unlinked	exact		0		unlinked	0
mahAsanArcis	unlinked	unlinked		0		unlinked	0
mahAsattva	unlinked	exact	77779	584	Aṣṭasāhasrikā;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Śikṣāsamuccaya	exact	2
mahAsenAvyUhaparAkrama	unlinked	exact		0		unlinked	0
mahAsena	unlinked	exact		0		unlinked	0
mahAsiMhanAdika	unlinked	unlinked		0		unlinked	0
mahAsiMhatejas	unlinked	exact	221517	1	Lalitavistara	exact	1
mahAsitavatI	unlinked	unlinked		0		unlinked	0
mahAsmfti	unlinked	exact		0		unlinked	0
mahAsmftyupasTAna	unlinked	unlinked		0		unlinked	0
mahAsudarSana	unlinked	exact	77842	2	Divyāvadāna;Saṅghabhedavastu	exact	1
mahAsudatta	unlinked	unlinked		0		unlinked	0
mahAtApana	unlinked	unlinked		0		unlinked	0
mahAtamAlapattracandanakardama	unlinked	unlinked		0		unlinked	0
mahAtapamanda	unlinked	unlinked		0		unlinked	0
mahAteja(s)	unlinked	marker_strip	37863	1	Saddharmapuṇḍarīkasūtra	marker_strip	1
mahAtejaHparAkrama	unlinked	unlinked		0		unlinked	0
mahAtejogarBa	unlinked	exact		0		unlinked	0
mahAturuzka	unlinked	unlinked		0		unlinked	0
mahAvAdin	unlinked	exact		0		unlinked	0
mahAvAhana	unlinked	exact		0		unlinked	0
mahAvArzikI	unlinked	unlinked		0		unlinked	0
mahAvEstAra	unlinked	unlinked		0		unlinked	0
mahAvIci (˚cI)	unlinked	unlinked		0		unlinked	0
mahAvIryA	unlinked	unlinked		0		unlinked	0
mahAvana	unlinked	exact		0		unlinked	0
mahAvastu	unlinked	exact		0		unlinked	0
mahAviBUta	unlinked	exact		0		unlinked	0
mahAvidyutpraBa	unlinked	exact		0		unlinked	0
mahAvijaya	unlinked	unlinked		0		unlinked	0
mahAvikrAmin	unlinked	unlinked	223125	1	Saddharmapuṇḍarīkasūtra	exact	1
mahAvikrama	unlinked	exact		0		unlinked	0
mahAvimAna	unlinked	unlinked		0		unlinked	0
mahAvitAna-Darma	unlinked	unlinked		0		unlinked	0
mahAvivAha	unlinked	exact		0		unlinked	0
mahAvyUha	unlinked	exact	77665	2	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
mahAvyutpatti	unlinked	exact		0		unlinked	0
mahAwiwiBa	unlinked	unlinked		0		unlinked	0
mahAyAgika	unlinked	unlinked		0		unlinked	0
mahAyAna	unlinked	exact	77455	66	Acintyastava;Aṣṭasāhasrikā;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Śikṣāsamuccaya	exact	1
mahAyAnaprasAdapraBAvana	unlinked	unlinked		0		unlinked	0
mahAyAnasaMgraha	unlinked	unlinked		0		unlinked	0
mahAyAnika	unlinked	unlinked		0		unlinked	0
mahAyAnopadeSa	unlinked	unlinked		0		unlinked	0
mahAyaSAKya	unlinked	unlinked		0		unlinked	0
mahAyaSas	unlinked	exact		0		unlinked	0
mahAyuta	exact	exact		0		unlinked	0
mahI	exact	exact	78072	20	Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Saundarānanda;Āryāsaptaśatī	exact	1
mahIDara	unlinked	exact	78089	8	Bodhicaryāvatāra;Buddhacarita;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
mahISAKya	unlinked	unlinked		0		unlinked	0
mahISAsaka	unlinked	exact		0		unlinked	0
mahIsTAma	unlinked	unlinked		0		unlinked	0
mahOjaska	exact	exact		0		unlinked	0
mahOzaDa	exact	exact		0		unlinked	0
mahOzaDi	exact	exact		0		unlinked	0
mahaMgata	unlinked	unlinked		0		unlinked	0
mahadgata	unlinked	unlinked	37569	3	Divyāvadāna	exact	1
mahalla	exact	exact		0		unlinked	0
mahallaka	exact	exact	78150	16	Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	2
mahantaka	unlinked	unlinked		0		unlinked	0
mahardDika	unlinked	exact	209131	29	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saṅghabhedavastu	exact	1
mahardDiprApta	unlinked	unlinked	223137	1	Saddharmapuṇḍarīkasūtra	exact	1
mahat	form_key	unlinked	37544	1638	Abhidharmakośa;Acintyastava;Avadānaśataka;Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī;Śikṣāsamuccaya	exact	1
mahatI	exact	unlinked	37546	1	Divyāvadāna	exact	1
mahattarI-tArA	unlinked	unlinked		0		unlinked	0
mahattarakA	unlinked	unlinked		0		unlinked	0
mahavihAravAsin	unlinked	unlinked		0		unlinked	0
maheSAKya	exact	exact	221416	30	Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
maheSAKya-tA	unlinked	unlinked		0		unlinked	0
maheSvara	exact	exact	77920	17	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
maheSvaradatta	unlinked	unlinked		0		unlinked	0
mahelikA	exact	unlinked		0		unlinked	0
mahendra	exact	exact	77912	1	Divyāvadāna	exact	1
mahendradeva	unlinked	unlinked		0		unlinked	0
mahendraka	unlinked	unlinked		0		unlinked	0
mahiMDara	unlinked	unlinked		0		unlinked	0
mahikA	exact	exact		0		unlinked	0
mahita	exact	exact	78012	3	Lalitavistara	exact	2
mahizI	exact	unlinked	78057	10	Avadānaśataka;Buddhacarita;Divyāvadāna;Saṅghabhedavastu	exact	1
mahodaDi	exact	exact		0		unlinked	0
maholUKalameKalA	unlinked	unlinked		0		unlinked	0
maholkADArin	unlinked	unlinked		0		unlinked	0
mahoraga-lipi	unlinked	unlinked		0		unlinked	0
mahoragaka	unlinked	unlinked		0		unlinked	0
mahotsaNga	exact	exact		0		unlinked	0
majjA-gata	unlinked	unlinked		0		unlinked	0
makara	form_key	form_key	26477	17	Avadānaśataka;Divyāvadāna;Laṅkāvatārasūtra;Āryāsaptaśatī	exact	1
makaraDvaja	unlinked	exact		0		unlinked	0
makaraMdama	unlinked	unlinked		0		unlinked	0
makaraputra	unlinked	unlinked		0		unlinked	0
makkowaka	unlinked	unlinked		0		unlinked	0
makunda	unlinked	unlinked		0		unlinked	0
makuwa	exact	exact	26521	1	Lalitavistara	exact	1
makuwabanDa	unlinked	unlinked		0		unlinked	0
makuwabanDana	unlinked	unlinked	26522	2	Divyāvadāna	exact	1
makuwadantI	unlinked	unlinked		0		unlinked	0
makzI	unlinked	unlinked		0		unlinked	0
makzita	unlinked	unlinked		0		unlinked	0
mala-DAtrI	unlinked	marker_strip	37238	6	Avadānaśataka;Divyāvadāna;Lalitavistara	marker_strip	1
malada	exact	exact		0		unlinked	0
malara	exact	exact		0		unlinked	0
malina	exact	exact	37281	24	Avadānaśataka;Buddhacarita;Divyāvadāna;Laṅkāvatārasūtra;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	1
malla	exact	exact	37359	8	Avadānaśataka;Divyāvadāna;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	exact	1
mallaka	exact	exact	37401	26	Divyāvadāna	exact	1
maluda	exact	exact		0		unlinked	0
maluma	exact	unlinked		0		unlinked	0
mamAyati	unlinked	unlinked		0		unlinked	0
mama	form_key	exact		0		unlinked	0
manA	form_key	form_key		0		unlinked	0
manApa	exact	unlinked	220973	13	Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
manTA	exact	form_key		0		unlinked	0
mana-	marker_strip	marker_strip		0		unlinked	0
manaApa	unlinked	exact	36049	7	Divyāvadāna;Saddharmapuṇḍarīkasūtra	exact	1
manaHsaMcetanAhAra	unlinked	unlinked		0		unlinked	0
mananA	form_key	form_key		0		unlinked	0
manasA	exact	unlinked		0		unlinked	0
manasI-karoti	unlinked	unlinked		0		unlinked	0
manasIkAra	unlinked	unlinked		0		unlinked	0
manasi-	marker_strip	unlinked		0		unlinked	0
manasi-kAra	unlinked	marker_strip	36123	85	Avadānaśataka;Aṣṭasāhasrikā;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	marker_strip	1
manaskAra	unlinked	exact	36098	10	Abhidharmakośa;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
manasvin	unlinked	form_key	36109	6	Buddhacarita;Saundarānanda;Āryāsaptaśatī	exact	2
manayate	unlinked	unlinked		0		unlinked	0
mandArava	exact	exact	36738	2	Bodhicaryāvatāra;Divyāvadāna	exact	1
mandAravaganDa	unlinked	unlinked		0		unlinked	0
mandaka	exact	exact	36715	1	Divyāvadāna	exact	1
mandara	exact	exact	36717	6	Buddhacarita;Divyāvadāna;Saundarānanda;Āryāsaptaśatī	exact	1
mandavAS	unlinked	unlinked		0		unlinked	0
mandavalAhaka	unlinked	unlinked		0		unlinked	0
manduraka	exact	unlinked	36751	1	Divyāvadāna	exact	1
manesI	unlinked	unlinked		0		unlinked	0
mano-vijYAna	unlinked	unlinked		0		unlinked	0
manoBirAma	unlinked	unlinked	36300	1	Saddharmapuṇḍarīkasūtra	exact	1
manoharA	unlinked	unlinked		0		unlinked	0
manojYA	unlinked	unlinked		0		unlinked	0
manojYArutasiMhaDvaja	unlinked	unlinked		0		unlinked	0
manojYa	unlinked	exact	36267	28	Avadānaśataka;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra;Saundarānanda;Āryāsaptaśatī	exact	2
manojYaSabdABigarjita	unlinked	exact	223389	1	Saddharmapuṇḍarīkasūtra	exact	1
manojYanirRAdasvara	unlinked	unlinked		0		unlinked	0
manojYasvara	unlinked	exact	223136	1	Saddharmapuṇḍarīkasūtra	exact	1
manojalpa	unlinked	unlinked		0		unlinked	0
manojana	unlinked	unlinked		0		unlinked	0
manojavA	unlinked	unlinked		0		unlinked	0
manoraTa	unlinked	exact	36313	35	Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Saundarānanda;Saṅghabhedavastu;Āryāsaptaśatī	exact	1
manoraTarakzita	unlinked	unlinked		0		unlinked	0
manoragA	unlinked	unlinked		0		unlinked	0
manoramA	unlinked	unlinked		0		unlinked	0
manorama	unlinked	exact	36315	10	Avadānaśataka;Bodhicaryāvatāra;Divyāvadāna;Lalitavistara;Saddharmapuṇḍarīkasūtra	exact	1
manoviBu(-tA)	unlinked	unlinked		0		unlinked	0
mantrA	unlinked	unlinked		0		unlinked	0
mantrAnusAriRI	unlinked	unlinked		0		unlinked	0
mantra-DAraRI	unlinked	unlinked		0		unlinked	0
mantraja	unlinked	unlinked		0		unlinked	0
manu	exact	form_key	36151	3	Buddhacarita;Saundarānanda	exact	1
manujYa	unlinked	unlinked		0		unlinked	0
manuzya-raha-SayyAka	unlinked	unlinked		0		unlinked	0
manuzya-vigraha	unlinked	unlinked		0		unlinked	0
manuzyadatta	unlinked	unlinked		0		unlinked	0
manuzyadeva	unlinked	form_key		0		unlinked	0
manuzyaka	unlinked	unlinked	211621	1	Divyāvadāna	exact	1
manuzyanAga	unlinked	unlinked		0		unlinked	0
manyanA	unlinked	unlinked		0		unlinked	0
manyate	unlinked	unlinked		0		unlinked	0
manyita	unlinked	unlinked	223577	1	Saddharmapuṇḍarīkasūtra	exact	1
mapara	unlinked	unlinked		0		unlinked	0
maqquka	exact	unlinked		0		unlinked	0
marIcijAla	unlinked	unlinked		0		unlinked	0
marIcika	exact	exact	36961	4	Divyāvadāna	exact	1
maraRAMSika	unlinked	unlinked		0		unlinked	0
maraRa	exact	exact	36896	91	Aṣṭasāhasrikā;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Mūlamadhyamakārikāḥ;Saddharmapuṇḍarīkasūtra;Saundarānanda;Saṅghabhedavastu;Viṃśatikākārikā;Viṃśatikāvṛtti;Āryāsaptaśatī	exact	1
maraRaprajYAyate	unlinked	unlinked		0		unlinked	0
maravAla	unlinked	unlinked		0		unlinked	0
mardanI	exact	unlinked		0		unlinked	0
mardana	exact	exact	37143	1	Divyāvadāna	exact	2
margati	unlinked	unlinked		0		unlinked	0
marj(j)a	unlinked	unlinked		0		unlinked	0
markawa	form_key	form_key	37080	1	Āryāsaptaśatī	exact	1
markawa-hrada-tIra	unlinked	unlinked		0		unlinked	0
markawa-jAla	unlinked	unlinked		0		unlinked	0
maru	exact	exact	36969	6	Lalitavistara;Saddharmapuṇḍarīkasūtra;Āryāsaptaśatī	exact	1
maruRqa	exact	exact		0		unlinked	0
marudeva	unlinked	exact		0		unlinked	0
marut	form_key	exact	37014	8	Avadānaśataka;Buddhacarita;Lalitavistara;Saundarānanda	exact	1
maruta	exact	exact		0		unlinked	0
marwita-	unlinked	unlinked		0		unlinked	0
maryAdA-banDa	unlinked	unlinked		0		unlinked	0
marza	exact	exact		0		unlinked	0
marzaRA	unlinked	unlinked		0		unlinked	0
marzayati	unlinked	unlinked		0		unlinked	0
marzayitar	unlinked	unlinked		0		unlinked	0
masUrikA	exact	unlinked		0		unlinked	0
masakkasAra	unlinked	unlinked		0		unlinked	0
masina	exact	form_key		0		unlinked	0
maskarin	exact	exact	37524	5	Divyāvadāna;Saṅghabhedavastu	exact	1
masniya	unlinked	unlinked		0		unlinked	0
masta-luNga	unlinked	unlinked		0		unlinked	0
mastaka-luNga	unlinked	marker_strip		0		unlinked	0
mastika	exact	exact		0		unlinked	0
mastu	form_key	form_key		0		unlinked	0
masurAkza	unlinked	unlinked		0		unlinked	0
matISvara	exact	exact		0		unlinked	0
mati	exact	exact	36010	74	Abhidharmakośa;Bodhicaryāvatāra;Buddhacarita;Divyāvadāna;Lalitavistara;Laṅkāvatārasūtra;Saundarānanda;Śikṣāsamuccaya	exact	2
mati-vijYAna	unlinked	unlinked		0		unlinked	0
matijYAnaS(i)ri	unlinked	unlinked		0		unlinked	0
matisAra	unlinked	unlinked		0		unlinked	0
mativant	unlinked	unlinked		0		unlinked	0
mativikrama	unlinked	unlinked		0		unlinked	0
matsarin	form_key	exact	27169	3	Divyāvadāna;Lalitavistara	exact	1
mavara	exact	exact		0		unlinked	0
mayUrANga-hastaka	unlinked	unlinked		0		unlinked	0
mayUrANkI	exact	unlinked		0		unlinked	0
mayUra-(mayUrANga-	unlinked	unlinked		0		unlinked	0
