slice_order	k1_slp1	count_all	periods_sum	coverage_pct
72773	pfTivIcandra		0	
72774	pfTivIdevI		0	
72775	pfTivIkampa		0	
72776	pfTivImant		0	
72777	pfTivImaya		0	
72778	pfTivIrAjya		0	
72779	pfTivIrasa		0	
72780	pfTivIruha		0	
72781	pfTivIsaMSita		0	
72782	pfTivItIrTa		0	
72783	pfTivItva		0	
72784	pfTivi		0	
72785	pfTiviBAga		0	
72786	pfTividA		0	
72787	pfTiviloka		0	
72788	pfTivisad		0	
72789	pfTivitva		0	
72790	pfTivizWa		0	
72791	pfTivyApIqa		0	
72792	pfTuSiras		0	
72793	pfTuSroRi		0	
72794	pfTubuDna		0	
72795	pfTujaGana		0	
72796	pfTujrayas		0	
72797	pfTukIya		0	
72798	pfTukya		0	
72799	pfTumfdvIkA		0	
72800	pfTupARi		0	
72801	pfTupAjas		0	
72802	pfTupakzas		0	
72803	pfTuparSu		0	
72804	pfTupragARa		0	
72805	pfTupragAman		0	
72806	pfTutva		0	
72807	pfTuvega		0	
72808	pfTuvyaMsa		0	
72809	pfTuyAman		0	
72810	pfTuzeRa		0	
72811	pfTvIBuj		0	
72812	pfTvIcandrodaya		0	
72813	pfTvIgarBa		0	
72814	pfTvIgfha		0	
72815	pfTvIhara		0	
72816	pfTvIkuravaka		0	
72817	pfTvIpAla		0	
72818	pfTvIpura		0	
72819	pfTvIrAja		0	
72820	pfTvIrUpa		0	
72821	pfcCya		0	
72822	pfkkA		0	
72823	pfkta		0	
72824	pfkti		0	
72825	pfkzaprayaj		0	
72826	pfkzuDA		0	
72827	pftanAhava		0	
72828	pftanAjit		0	
72829	pftanAnI		0	
72830	pftana		0	
72831	pftanyA		0	
72832	pfzAkarA		0	
72833	pfzAtaka		0	
72834	pfzRi		0	
72835	pfzRiparRI		0	
72836	pfzWAnugAmin		0	
72837	pfzWAnuga		0	
72838	pfzWaBUmi		0	
72839	pfzWaBaNga		0	
72840	pfzWaGna		0	
72841	pfzWaPala		0	
72842	pfzWaSaya		0	
72843	pfzWaSfNga		0	
72844	pfzWaSfNgin		0	
72845	pfzWacakzus		0	
72846	pfzWajAha		0	
72847	pfzWamAMsAda		0	
72848	pfzWamAMsa		0	
72849	pfzWarakzaRa		0	
72850	pfzWavAh		0	
72851	pfzWavAhya		0	
72852	pfzWayajvan		0	
72853	pfzWodaya		0	
72854	pfzWyAvalamba		0	
72855	pfzWyastoma		0	
72856	pfzaBAzA		0	
72857	pfzaDru		0	
72858	pfzadvARa		0	
72859	pfzadvala		0	
72860	pfzadvant		0	
72861	pfzadvarA		0	
72862	pfzanti		0	
72863	pfzatASva		0	
72864	pfzattA		0	
72865	pfzodyAna		0	
72866	pfzvA		0	
72867	pfzwabanDu		0	
72868	pfzwahAyana		0	
72869	pfzwivah		0	
72870	pfzwyAmaya		0	
72871	pfzwyAmayin		0	
72872	piDAnavant		0	
72873	piDAtavya		0	
72874	piDAyaka		0	
72875	piNgASa		0	
72876	piNgAsya		0	
72877	piNgacakzus		0	
72878	piNgadanta		0	
72879	piNgakapiSA		0	
72880	piNgalAmata		0	
72881	piNgalAtantra		0	
72882	piNgalagAnDAra		0	
72883	piNgalakARva		0	
72884	piNgalatva		0	
72885	piNgaliman		0	
72886	piNgalin		0	
72887	piNgalocana		0	
72888	piNgara		0	
72889	piNgatIrTa		0	
72890	piNgeSvara		0	
72891	piNgekzaRa		0	
72892	piRqABra		0	
72893	piRqASa		0	
72894	piRqASma		0	
72895	piRqAta		0	
72896	piRqIjaNGa		0	
72897	piRqIlepa		0	
72898	piRqaBAj		0	
72899	piRqaBfti		0	
72900	piRqaKarjUra		0	
72901	piRqabIja		0	
72902	piRqabIjaka		0	
72903	piRqagosa		0	
72904	piRqalepa		0	
72905	piRqamAtropajIvin		0	
72906	piRqamaya		0	
72907	piRqanirvapaRa		0	
72908	piRqapAda		0	
72909	piRqapAtra		0	
72910	piRqapada		0	
72911	piRqapitfyajYa		0	
72912	piRqapuzpaka		0	
72913	piRqasTa		0	
72914	piRqasa		0	
72915	piRqasaMbanDa		0	
72916	piRqasaMbanDin		0	
72917	piRqasektar		0	
72918	piRqatarkuka		0	
72919	piRqayajYa		0	
72920	piRqi		0	
72921	piRqila		0	
72922	piRqola		0	
72923	piRqoli		0	
72924	piRqopanizad		0	
72925	piSAcAlaya		0	
72926	piSAcakapura		0	
72927	piSAcavfkza		0	
72928	piSI		0	
72929	piSIla		0	
72930	piSIlaka		0	
72931	piSaNgASva		0	
72932	piSaNgaBfzwi		0	
72933	piSaNgajawa		0	
72934	piSaNgarAti		0	
72935	piSaNgarUpa		0	
72936	piSaNgasaMdfS		0	
72937	piSaNgila		0	
72938	piSika		0	
72939	piSitaBuj		0	
72940	piSunatA		0	
72941	piWana		0	
72942	piWarapAka		0	
72943	piYcadeva		0	
72944	piYjUla		0	
72945	piYjUlaka		0	
72946	piYjana		0	
72947	piYjaratA		0	
72948	piYjaratva		0	
72949	piYjarika		0	
72950	piYjawa		0	
72951	piYjewa		0	
72952	piYjikA		0	
72953	piYjolA		0	
72954	pibavant		0	
72955	picCaladalA		0	
72956	picCilabIja		0	
72957	picCilaka		0	
72958	picCitikA		0	
72959	picCorA		0	
72960	picaRqaka		0	
72961	picaRqika		0	
72962	picaRqin		0	
72963	picavya		0	
72964	piccA		0	
72965	piciRqavant		0	
72966	piciRqikA		0	
72967	piciRqila		0	
72968	picukIya		0	
72969	picutUla		0	
72970	pidva		0	
72971	pihita		0	
72972	pijUla		0	
72973	pijavana		0	
72974	pikANga		0	
72975	pikavallaBa		0	
72976	pikekzaRA		0	
72977	pikkA		0	
72978	pikka		0	
72979	pili		0	
72980	pilippila		0	
72981	pillakA		0	
72982	piluka		0	
72983	pinadDaka		0	
72984	pinasa		0	
72985	pinvana		0	
72986	pinvantyapIya		0	
72987	pinyAsa		0	
72988	pipAWaka		0	
72989	pipAsAvant		0	
72990	pipAsant		0	
72991	pipIlikamaDya		0	
72992	pipItaka		0	
72993	pipatizant		0	
72994	pipfcCizu		0	
72995	pipilI		0	
72996	pipizvant		0	
72997	pippIka		0	
72998	pippakA		0	
72999	pippalAvatI		0	
73000	pippalAyani		0	
73001	pippalImUlIya		0	
73002	pippalIya		0	
73003	pippalU		0	
73004	pippalanATa		0	
73005	pippaliSroRi		0	
73006	pippawA		0	
73007	pippikA		0	
73008	piprIzA		0	
73009	piqakAvant		0	
73010	pitTa		0	
73011	pitar		0	
73012	pitariSUra		0	
73013	pitfBUti		0	
73014	pitfBaktitaraMgiRI		0	
73015	pitfBogIRa		0	
73016	pitfBojana		0	
73017	pitfGAtaka		0	
73018	pitfGAtin		0	
73019	pitfGna		0	
73020	pitfSarman		0	
73021	pitfSravaRa		0	
73022	pitfbanDu		0	
73023	pitfcewa		0	
73024	pitfdAna		0	
73025	pitfdAya		0	
73026	pitfdEvata		0	
73027	pitfdatta		0	
73028	pitfdayitA		0	
73029	pitfdeva		0	
73030	pitfdevata		0	
73031	pitfdevatya		0	
73032	pitfgATA		0	
73033	pitfgaRA		0	
73034	pitfgaRa		0	
73035	pitfgfha		0	
73036	pitfhUya		0	
73037	pitfhan		0	
73038	pitfkalpa		0	
73039	pitfkarman		0	
73040	pitfkfta		0	
73041	pitfkriyA		0	
73042	pitfkulyA		0	
73043	pitfmAtfmaya		0	
73044	pitfmant		0	
73045	pitfpARa		0	
73046	pitfpEtAmahika		0	
73047	pitfpIta		0	
73048	pitfpUjana		0	
73049	pitfpakza		0	
73050	pitfpitar		0	
73051	pitfrUpa		0	
73052	pitfsUkta		0	
73053	pitfsaMniBa		0	
73054	pitfsadman		0	
73055	pitftas		0	
73056	pitftiTi		0	
73057	pitftva		0	
73058	pitfvAnDava		0	
73059	pitfvaDa		0	
73060	pitfvanecara		0	
73061	pitfvasati		0	
73062	pitfvat		0	
73063	pitfvitta		0	
73064	pitfzvasar		0	
73065	pitfzvasrIya		0	
73066	pitryAvant		0	
73067	pitsala		0	
73068	pitsu		0	
73069	pittABizyanda		0	
73070	pittAtIsAra		0	
73071	pittaDara		0	
73072	pittaGna		0	
73073	pittaSamana		0	
73074	pittagadin		0	
73075	pittahara		0	
73076	pittajvara		0	
73077	pittarogin		0	
73078	pittasyanda		0	
73079	pittavant		0	
73080	pittavidagDa		0	
73081	pittavinASana		0	
73082	pituBAj		0	
73083	pituHputra		0	
73084	pituHzvasar		0	
73085	pitukft		0	
73086	pitumant		0	
73087	piturBft		0	
73088	pitustoma		0	
73089	piwAka		0	
73090	piwAkyA		0	
73091	piwaNkASa		0	
73092	piwaNkokI		0	
73093	piwakyA		0	
73094	pizwapAcaka		0	
73095	pizwapAka		0	
73096	pizwapUra		0	
73097	pizwapa		0	
73098	pizwapiRqa		0	
73099	pizwarasa		0	
73100	pizwasOraBa		0	
73101	pizwika		0	
73102	pizwodaka		0	
73103	pizwoqI		0	
73104	plASucit		0	
73105	plASuka		0	
73106	plAkzAyaRa		0	
73107	plAkzaki		0	
73108	plAkzi		0	
73109	plAvya		0	
73110	plIhASatru		0	
73111	plIhAkarRa		0	
73112	plIhodarin		0	
73113	plaka		0	
73114	plakzakIya		0	
73115	plakzasamudravAcakA		0	
73116	plakzasravaRa		0	
73117	plakzatIrTa		0	
73118	plakzavant		0	
73119	plavAkA		0	
73120	plavagati		0	
73121	plavavant		0	
73122	plavika		0	
73123	playoga		0	
73124	plozaRa		0	
73125	plukzi		0	
73126	plutagati		0	
73127	pnA		0	
73128	poTa		0	
73129	polI		0	
73130	pola		0	
73131	polikA		0	
73132	polinda		0	
73133	poqu		0	
73134	potAcCAdana		0	
73135	potAla		0	
73136	potaBaNga		0	
73137	potaDArin		0	
73138	potabaRij		0	
73139	potaja		0	
73140	potalakapriya		0	
73141	potaplava		0	
73142	potar		0	
73143	potarakza		0	
73144	potimatsaka		0	
73145	potraka		0	
73146	potridaMzwrAja		0	
73147	potriraTA		0	
73148	potyA		0	
73149	poviya		0	
73150	powalaka		0	
73151	powika		0	
73152	powwalI		0	
73153	pozaDika		0	
73154	pozaRIya		0	
73155	pozuka		0	
73156	pozwar		0	
73157	pozyAvant		0	
73158	pozya		0	
73159	prABAkara		0	
73160	prABUtika		0	
73161	prABaYjana		0	
73162	prABftaka		0	
73163	prAC		0	
73164	prADeya		0	
73165	prADvara		0	
73166	prADyezaRa		0	
73167	prAGAra		0	
73168	prAGAta		0	
73169	prAGUrRa		0	
73170	prAGuRa		0	
73171	prAKarya		0	
73172	prAMSuka		0	
73173	prAMSutA		0	
73174	prANga		0	
73175	prARABisara		0	
73176	prARADika		0	
73177	prARADinATa		0	
73178	prARADipa		0	
73179	prARAGAta		0	
73180	prARAbADa		0	
73181	prARAda		0	
73182	prARAkarzin		0	
73183	prARApAna		0	
73184	prARArTavant		0	
73185	prARAtipAta		0	
73186	prARAtman		0	
73187	prARAyana		0	
73188	prARAyya		0	
73189	prARItya		0	
73190	prARaBAsvant		0	
73191	prARaBUta		0	
73192	prARaBakza		0	
73193	prARaDAra		0	
73194	prARaDara		0	
73195	prARaGna		0	
73196	prARaSarIra		0	
73197	prARaTa		0	
73198	prARabADa		0	
73199	prARabudDi		0	
73200	prARacCeda		0	
73201	prARacCid		0	
73202	prARadAna		0	
73203	prARadAvant		0	
73204	prARadakziRA		0	
73205	prARadfh		0	
73206	prARadyUta		0	
73207	prARagraha		0	
73208	prARahArin		0	
73209	prARahitA		0	
73210	prARakara		0	
73211	prARakarman		0	
73212	prARakfzRa		0	
73213	prARamaya		0	
73214	prARanta		0	
73215	prARapA		0	
73216	prARaparigraha		0	
73217	prARaparikraya		0	
73218	prARaparikzIRa		0	
73219	prARaparityAga		0	
73220	prARapata		0	
73221	prARapatnI		0	
73222	prARapradAyaka		0	
73223	prARapradAyin		0	
73224	prARaprada		0	
73225	prARapriya		0	
73226	prARaroDa		0	
73227	prARasAra		0	
73228	prARasUtra		0	
73229	prARasaMBfta		0	
73230	prARasaMSaya		0	
73231	prARasaMdeha		0	
73232	prARasaMhitA		0	
73233	prARasaMmita		0	
73234	prARasaMnyAsa		0	
73235	prARasaMroDa		0	
73236	prARasaMtyAga		0	
73237	prARasaMvAda		0	
73238	prARasadman		0	
73239	prARasama		0	
73240	prARatozaRI		0	
73241	prARavallaBA		0	
73242	prARavant		0	
73243	prARavyaya		0	
73244	prARayAtrika		0	
73245	prARayoni		0	
73246	prARiGAtin		0	
73247	prARiRizu		0	
73248	prARidyUta		0	
73249	prARihitA		0	
73250	prARimAtar		0	
73251	prARimant		0	
73252	prARopahAra		0	
73253	prARyaNga		0	
73254	prASAstra		0	
73255	prASanIya		0	
73256	prASfNga		0	
73257	prASitavya		0	
73258	prASitraharaRa		0	
73259	prASitriya		0	
73260	prASlizwa		0	
73261	prASvameDa		0	
73262	prATamya		0	
73263	prAYjalika		0	
73264	prAYjalin		0	
73265	prAbAlika		0	
73266	prAboDaka		0	
73267	prAboDika		0	
73268	prAcAra		0	
73269	prAcArya		0	
73270	prAcInaAvItin		0	
73271	prAcInaSivastuti		0	
73272	prAcInagOqa		0	
73273	prAcInakUla		0	
73274	prAcInapakza		0	
73275	prAcInaprakriyA		0	
73276	prAcInaraSmi		0	
73277	prAcInatilaka		0	
73278	prAcInavaMSa		0	
73279	prAcInavftti		0	
73280	prAcInayoga		0	
73281	prAcInopavIta		0	
73282	prAcIpati		0	
73283	prAcaRqya		0	
73284	prAcikA		0	
73285	prAcyADvaryu		0	
73286	prAcyAyana		0	
73287	prAcyaka		0	
73288	prAcyapadavftti		0	
73289	prAcyavftti		0	
73290	prAdAnika		0	
73291	prAdeSin		0	
73292	prAditya		0	
73293	prAdohani		0	
73294	prAdoza		0	
73295	prAdurAkzi		0	
73296	prAdus		0	
73297	prAduzya		0	
73298	prAdyoti		0	
73299	prAgANgam		0	
73300	prAgATa		0	
73301	prAgATika		0	
73302	prAgAhnika		0	
73303	prAgAyata		0	
73304	prAgBAva		0	
73305	prAgGitIya		0	
73306	prAgadya		0	
73307	prAgagra		0	
73308	prAgahi		0	
73309	prAgalByavant		0	
73310	prAgapam		0	
73311	prAgaparAyata		0	
73312	prAgavasTA		0	
73313	prAgdIvyatIya		0	
73314	prAgdaRqa		0	
73315	prAgdakziRAYc		0	
73316	prAgdakziRa		0	
73317	prAgdeSa		0	
73318	prAgdiS		0	
73319	prAgdiSIya		0	
73320	prAgdvAr		0	
73321	prAggAmin		0	
73322	prAggamanavant		0	
73323	prAgguRa		0	
73324	prAgivIya		0	
73325	prAgjAti		0	
73326	prAgjanman		0	
73327	prAgrAwa		0	
73328	prAgrahara		0	
73329	prAgrasara		0	
73330	prAguRya		0	
73331	prAgudaYc		0	
73332	prAgukti		0	
73333	prAgvacana		0	
73334	prAgveza		0	
73335	prAgvfttAnta		0	
73336	prAgvftta		0	
73337	prAgvftti		0	
73338	prAhArika		0	
73339	prAhRetamAm		0	
73340	prAhRetana		0	
73341	prAha		0	
73342	prAhftAyana		0	
73343	prAhrAda		0	
73344	prAhuRa		0	
73345	prAjApata		0	
73346	prAjApatyatva		0	
73347	prAjAvata		0	
73348	prAjYaMmAnin		0	
73349	prAjYamAnin		0	
73350	prAjahita		0	
73351	prAjeSa		0	
73352	prAjiDara		0	
73353	prAjika		0	
73354	prAjimaWikA		0	
73355	prAjitar		0	
73356	prAjyaBawwa		0	
73357	prAkASa		0	
73358	prAkArIya		0	
73359	prAkAramardi		0	
73360	prAkAramardin		0	
73361	prAkCAya		0	
73362	prAkPAlgunI		0	
73363	prAkPAlguna		0	
73364	prAkPAlguneya		0	
73365	prAkPala		0	
73366	prAkPalgunIBava		0	
73367	prAkSas		0	
73368	prAkSfNgavant		0	
73369	prAkSiras		0	
73370	prAkSiraska		0	
73371	prAkarza		0	
73372	prAkarzika		0	
73373	prAkazika		0	
73374	prAkciram		0	
73375	prAkftAyana		0	
73376	prAkftaSAsana		0	
73377	prAkftacandrikA		0	
73378	prAkftadIpikA		0	
73379	prAkftakAmaDenu		0	
73380	prAkftalakzaRa		0	
73381	prAkftamanoramA		0	
73382	prAkftapAda		0	
73383	prAkftaprakASa		0	
73384	prAkftasarvasva		0	
73385	prAkftatva		0	
73386	prAkkUla		0	
73387	prAkkfta		0	
73388	prAkpada		0	
73389	prAkpuzpA		0	
73390	prAkriyAkOmuda		0	
73391	prAksavana		0	
73392	prAksoma		0	
73393	prAksrotas		0	
73394	prAktanaya		0	
73395	prAktas		0	
73396	prAkzaMsTa		0	
73397	prAlambaka		0	
73398	prAlepika		0	
73399	prAleyAMSu		0	
73400	prAleyaraSmi		0	
73401	prAmARyavAda		0	
73402	prAmAdya		0	
73403	prAmItya		0	
73404	prAmati		0	
73405	prAmodika		0	
73406	prAntAyana		0	
73407	prAntadurga		0	
73408	prAntapuzpA		0	
73409	prAntaraSUnya		0	
73410	prAntatas		0	
73411	prApaRIya		0	
73412	prAptaBAra		0	
73413	prAptaBAva		0	
73414	prAptakAla		0	
73415	prAptasUrya		0	
73416	prAptavya		0	
73417	prAptavyamarTa		0	
73418	prAptimant		0	
73419	prAptisama		0	
73420	prAptyASA		0	
73421	prApya		0	
73422	prAqAhati		0	
73423	prArCaka		0	
73424	prArTanIya		0	
73425	prArTayitavya		0	
73426	prArTya		0	
73427	prArabDi		0	
73428	prAramBaRa		0	
73429	prArdaka		0	
73430	prArjuna		0	
73431	prAroha		0	
73432	prAsAdArohaRa		0	
73433	prAsAdakukkuwa		0	
73434	prAsAdamaRqanA		0	
73435	prAsAdaparAmantra		0	
73436	prAsAha		0	
73437	prAsaNgya		0	
73438	prAsaca		0	
73439	prAsaka		0	
73440	prAsana		0	
73441	prAsarpaka		0	
73442	prAskaRva		0	
73443	prAstArika		0	
73444	prAstAvika		0	
73445	prAtIpika		0	
73446	prAtItika		0	
73447	prAtaHsaMDyA		0	
73448	prAtaHsava		0	
73449	prAtaHsavanIya		0	
73450	prAtaHsavanika		0	
73451	prAtarASita		0	
73452	prAtarBojana		0	
73453	prAtarBoktar		0	
73454	prAtarIya		0	
73455	prAtara		0	
73456	prAtaraBivAda		0	
73457	prAtaraDyeya		0	
73458	prAtarahna		0	
73459	prAtardina		0	
73460	prAtargeya		0	
73461	prAtarhoma		0	
73462	prAtarjit		0	
73463	prAtaryuj		0	
73464	prAtaryukta		0	
73465	prAtastrivargA		0	
73466	prAtastya		0	
73467	prAtiTeyI		0	
73468	prAtiboDAyana		0	
73469	prAtiboDa		0	
73470	prAtihAra		0	
73471	prAtihAraka		0	
73472	prAtihartra		0	
73473	prAtihata		0	
73474	prAtijYa		0	
73475	prAtijanIna		0	
73476	prAtikUlika		0	
73477	prAtikaRWika		0	
73478	prAtikya		0	
73479	prAtikzepika		0	
73480	prAtilomika		0	
73481	prAtiniDika		0	
73482	prAtirUpya		0	
73483	prAtiveSika		0	
73484	prAtiveSmaka		0	
73485	prAtiveSyaka		0	
73486	prAtyagraTi		0	
73487	prAtyahika		0	
73488	prAtyakza		0	
73489	prAtyakzika		0	
73490	prAtyantika		0	
73491	prAvAhaReya		0	
73492	prAvAhaReyaka		0	
73493	prAvAhaReyi		0	
73494	prAvAhaRi		0	
73495	prAvAraka		0	
73496	prAvArakarRa		0	
73497	prAvArika		0	
73498	prAvAsa		0	
73499	prAvAsika		0	
73500	prAvacana		0	
73501	prAvareya		0	
73502	prAvarzin		0	
73503	prAvawa		0	
73504	prAveRya		0	
73505	prAveSana		0	
73506	prAveSika		0	
73507	prAvfwkAlavaha		0	
73508	prAvitra		0	
73509	prAvrAjya		0	
73510	prAyARika		0	
73511	prAyAma		0	
73512	prAyAsa		0	
73513	prAyaBava		0	
73514	prAyaScittIyatA		0	
73515	prAyaScittika		0	
73516	prAyaScittimant		0	
73517	prAyadarSana		0	
73518	prAyagata		0	
73519	prAyatya		0	
73520	prAyaviDAyin		0	
73521	prAyika		0	
73522	prAyojya		0	
73523	prAyoktra		0	
73524	prAyopagamana		0	
73525	prAyopaveSana		0	
73526	prAyopaveSanikA		0	
73527	prAyopaveSin		0	
73528	prAyopeta		0	
73529	prAyudDezin		0	
73530	prAzWa		0	
73531	prEya		0	
73532	prEyaNgavika		0	
73533	prEyameDa		0	
73534	prEyarUpaka		0	
73535	prEyavrata		0	
73536	prEyyaNgava		0	
73537	prEyyameDa		0	
73538	prEzaRika		0	
73539	prEzakft		0	
73540	prEzika		0	
73541	prEzyaBAva		0	
73542	prIRa		0	
73543	prItA		0	
73544	prItiBojya		0	
73545	prItiDana		0	
73546	prItidAna		0	
73547	prItidAya		0	
73548	prItijuzA		0	
73549	prItikara		0	
73550	prItikarman		0	
73551	prItimant		0	
73552	prItimaya		0	
73553	prItisaMgati		0	
73554	prItitfz		0	
73555	prItivacas		0	
73556	prOQIBU		0	
73557	prOQacaritanAman		0	
73558	prOQamanoramA		0	
73559	prOQapAda		0	
73560	prOQatva		0	
73561	prOQiman		0	
73562	prORa		0	
73563	prOha		0	
73564	prOkta		0	
73565	prOzWa		0	
73566	prOzWapadika		0	
73567	prOzWika		0	
73568	praBAYjana		0	
73569	praBAkaradeva		0	
73570	praBAkarasidDi		0	
73571	praBAkarasvAmin		0	
73572	praBAkaravarDana		0	
73573	praBAkaravarman		0	
73574	praBAmaRqala		0	
73575	praBAmaRqalaka		0	
73576	praBAmaya		0	
73577	praBAna		0	
73578	praBAnu		0	
73579	praBApAla		0	
73580	praBApana		0	
73581	praBAraka		0	
73582	praBAsura		0	
73583	praBAsvant		0	
73584	praBAvant		0	
73585	praBAvatA		0	
73586	praBAvavant		0	
73587	praBAza		0	
73588	praBUtaka		0	
73589	praBUtaratna		0	
73590	praBUtatva		0	
73591	praBUvan		0	
73592	praBUzRu		0	
73593	praBaNgura		0	
73594	praBartavya		0	
73595	praBavanIya		0	
73596	praBavapraBu		0	
73597	praBavasvAmin		0	
73598	praBavizRutA		0	
73599	praBavya		0	
73600	praBeSvaratIrTa		0	
73601	praBraMSa		0	
73602	praBraMSaTu		0	
73603	praBraMSin		0	
73604	praBraMSuka		0	
73605	praBrazwa		0	
73606	praBuBakta		0	
73607	praButA		0	
73608	praButva		0	
73609	praC		0	
73610	praDAnaBAj		0	
73611	praDAnaDAtu		0	
73612	praDAnaka		0	
73613	praDAnatA		0	
73614	praDarza		0	
73615	praDarzaRIya		0	
73616	praDfzwi		0	
73617	praDfzya		0	
73618	praGAna		0	
73619	praGAsin		0	
73620	praGAsya		0	
73621	praGawA		0	
73622	praGozaka		0	
73623	praGuRa		0	
73624	praKala		0	
73625	praKara		0	
73626	praKyAtavaptfka		0	
73627	praKyAti		0	
73628	praKyas		0	
73629	praPulta		0	
73630	praRAdaka		0	
73631	praRItApraRayana		0	
73632	praRa		0	
73633	praRadana		0	
73634	praRamana		0	
73635	praRasa		0	
73636	praRayanIya		0	
73637	praRayavant		0	
73638	praRayitA		0	
73639	praRetavya		0	
73640	praRetfmant		0	
73641	praReya		0	
73642	praRiDeya		0	
73643	praRikzaRa		0	
73644	praRindana		0	
73645	praRipAtarasa		0	
73646	praRodya		0	
73647	praRottavya		0	
73648	praRuda		0	
73649	praSAKa		0	
73650	praSAKavant		0	
73651	praSAm		0	
73652	praSAntacArin		0	
73653	praSAntatA		0	
73654	praSaMstavya		0	
73655	praSaMsya		0	
73656	praSamaMkara		0	
73657	praSastAdri		0	
73658	praSastakalaSa		0	
73659	praSastakara		0	
73660	praSastapAda		0	
73661	praSastavya		0	
73662	praSastikft		0	
73663	praSastiprakASikA		0	
73664	praSastiratnAvalI		0	
73665	praSasya		0	
73666	praSasyatA		0	
73667	praSattvan		0	
73668	praSa~yyuvAka		0	
73669	praScotana		0	
73670	praSiza		0	
73671	praSizwi		0	
73672	praSlita		0	
73673	praSlizwa		0	
73674	praSnArRava		0	
73675	praSnI		0	
73676	praSnadUtI		0	
73677	praSnakozWI		0	
73678	praSnavEzRava		0	
73679	praSnavivAda		0	
73680	praSnavivAka		0	
73681	praSni		0	
73682	praSnin		0	
73683	praSnopanizad		0	
73684	praSranTana		0	
73685	praSrayavant		0	
73686	praSrayin		0	
73687	praSuci		0	
73688	praSukrIya		0	
73689	praTamAdeSa		0	
73690	praTamAgAmin		0	
73691	praTamAvaratva		0	
73692	praTamaBAj		0	
73693	praTamaSravas		0	
73694	praTamagarBa		0	
73695	praTamajAta		0	
73696	praTamaja		0	
73697	praTamaka		0	
73698	praTamapuruza		0	
73699	praTamasTAna		0	
73700	praTamasaMgama		0	
73701	praTamasvara		0	
73702	praTamavAsya		0	
73703	praTamavayasin		0	
73704	praTamavittA		0	
73705	praTamayajYa		0	
73706	praTametara		0	
73707	praTasvant		0	
73708	praTiminI		0	
73709	praTiti		0	
73710	praTivI		0	
73711	praTu		0	
73712	praTuka		0	
73713	prabAhuka		0	
73714	prabAla		0	
73715	prabAlaPala		0	
73716	prabAlaka		0	
73717	prabAlapadma		0	
73718	prabAlavant		0	
73719	prabAlika		0	
73720	prabaBra		0	
73721	prabalatA		0	
73722	prabalatva		0	
73723	prabalavant		0	
73724	prabanDADyAya		0	
73725	praboDacandra		0	
73726	praboDacandrikA		0	
73727	praboDaprakASa		0	
73728	praboDasidDi		0	
73729	praboDasuDAkara		0	
73730	praboDitA		0	
73731	praboDodaya		0	
73732	praboDya		0	
73733	prabuDa		0	
73734	prabudDatA		0	
73735	pracAla		0	
73736	pracAlaka		0	
73737	pracArita		0	
73738	pracAya		0	
73739	pracAyikA		0	
73740	pracCAdanapawa		0	
73741	pracCAdya		0	
73742	pracCadapawa		0	
73743	pracCana		0	
73744	pracCeda		0	
73745	pracCedaka		0	
73746	pracCedana		0	
73747	pracIra		0	
73748	pracaRqaSakti		0	
73749	pracaRqacaRqikA		0	
73750	pracaRqadeva		0	
73751	pracaRqamUrti		0	
73752	pracaRqapARqava		0	
73753	pracaRqasena		0	
73754	pracaRqatA		0	
73755	pracalAy		0	
73756	pracaraRIya		0	
73757	pracaryA		0	
73758	pracayana		0	
73759	pracayasvara		0	
73760	pracazAla		0	
73761	pracela		0	
73762	pracelaka		0	
73763	praceluka		0	
73764	pracetar		0	
73765	pracikita		0	
73766	pracintya		0	
73767	pracita		0	
73768	pracoda		0	
73769	pracurapuruza		0	
73770	pracuratA		0	
73771	pracuratva		0	
73772	pracyAvuka		0	
73773	pracyava		0	
73774	pracyutatva		0	
73775	pradAnaSUra		0	
73776	pradAnaruci		0	
73777	pradAnavant		0	
73778	pradAnta		0	
73779	pradApya		0	
73780	pradAtavya		0	
73781	pradAvya		0	
73782	pradAya		0	
73783	pradIpaSaraRaDvaja		0	
73784	pradIpamaYjarI		0	
73785	pradIpasAha		0	
73786	pradIptAkza		0	
73787	pradadi		0	
73788	pradagDavya		0	
73789	pradakziRArcis		0	
73790	pradakziRAvarta		0	
73791	pradakziRagrAhin		0	
73792	pradakziRakriyA		0	
73793	pradakziRapawwikA		0	
73794	pradakziRena		0	
73795	pradala		0	
73796	pradatta		0	
73797	pradava		0	
73798	pradavya		0	
73799	pradeSakArin		0	
73800	pradeSavant		0	
73801	pradezwar		0	
73802	pradi		0	
73803	pradigDa		0	
73804	praditsu		0	
73805	pradoha		0	
73806	pradohana		0	
73807	pradozaka		0	
73808	pradrAvin		0	
73809	pradruh		0	
73810	pradvAr		0	
73811	pradyotin		0	
73812	pradyu		0	
73813	pradyumnAgamana		0	
73814	pradyumnaSiKara		0	
73815	pradyumnapura		0	
73816	pradyumnavijaya		0	
73817	pragAhaRa		0	
73818	pragAmin		0	
73819	pragAyin		0	
73820	pragIti		0	
73821	praga		0	
73822	pragalBatA		0	
73823	pragalBita		0	
73824	pragamana		0	
73825	pragatajAnu		0	
73826	prageSaya		0	
73827	prageniSa		0	
73828	pragrAha		0	
73829	pragraTana		0	
73830	pragrahavant		0	
73831	praguRIBUta		0	
73832	praguRIkar		0	
73833	praguRana		0	
73834	praguRin		0	
