s_kanda	s_sarga	s_verse	c_kanda	c_sarga	c_verse	score	class
6	90	22	6	90	22	1.0	matched
6	90	23	6	90	23	1.0	matched
6	90	24	6	90	24	1.0	matched
6	90	25	6	90	25	1.0	matched
6	90	26	6	90	26	1.0	matched
6	90	27	6	90	27	1.0	matched
6	90	28	6	90	28	1.0	matched
6	90	29	6	90	29	1.0	matched
6	90	30	6	90	30	1.0	matched
6	90	31	6	90	31	1.0	matched
6	90	32	6	90	32	1.0	matched
6	90	33	6	90	33	1.0	matched
6	91	1	6	91	1	1.0	matched
6	91	2	6	91	2	1.0	matched
6	91	3	6	91	3	1.0	matched
6	91	4	6	91	4	1.0	matched
6	91	5	6	91	5	1.0	matched
6	91	6	6	91	6	1.0	matched
6	91	7	6	91	7	1.0	matched
6	91	8	6	91	8	1.0	matched
6	91	9	6	91	9	1.0	matched
6	91	10	6	91	10	1.0	matched
6	91	11	6	91	11	1.0	matched
6	91	12	6	91	12	1.0	matched
6	91	13	6	91	13	1.0	matched
6	91	14	6	91	14	1.0	matched
6	91	15	6	91	15	1.0	matched
6	91	16	6	91	16	1.0	matched
6	91	17	6	91	17	1.0	matched
6	91	18	6	91	18	1.0	matched
6	91	19	6	91	19	1.0	matched
6	91	20	6	91	20	1.0	matched
6	91	21	6	91	21	1.0	matched
6	91	22	6	91	22	1.0	matched
6	91	23	6	91	23	1.0	matched
6	91	24	6	91	24	1.0	matched
6	91	25	6	91	25	0.896	matched
6	91	26	6	91	26	1.0	matched
6	91	27	6	91	27	1.0	matched
6	91	28	6	91	28	1.0	matched
6	91	29	6	91	29	1.0	matched
6	91	30	6	91	30	1.0	matched
6	92	1	6	92	1	1.0	matched
6	92	2	6	92	2	1.0	matched
6	92	3	6	92	3	1.0	matched
6	92	4	6	92	4	0.907	matched
6	92	5	6	92	5	1.0	matched
6	92	6	6	92	6	1.0	matched
6	92	7	6	92	7	1.0	matched
6	92	8	6	92	8	1.0	matched
6	92	9	6	92	9	1.0	matched
6	92	10	6	92	10	1.0	matched
6	92	11	6	92	11	1.0	matched
6	92	12	6	92	12	1.0	matched
6	92	13	6	92	13	0.892	matched
6	92	14	6	92	14	1.0	matched
6	92	15	6	92	15	1.0	matched
6	92	16	6	92	16	1.0	matched
6	92	17	6	92	17	1.0	matched
6	92	18	6	92	18	1.0	matched
6	92	19	6	92	19	1.0	matched
6	92	20	6	92	20	1.0	matched
6	92	21	6	92	21	0.939	matched
6	92	22	6	92	22	1.0	matched
6	92	23	6	92	23	1.0	matched
6	92	24	6	92	24	1.0	matched
6	92	25	6	92	25	1.0	matched
6	92	26	6	92	26	1.0	matched
6	92	27	6	92	27	1.0	matched
6	92	28	6	92	28	1.0	matched
6	92	29	6	92	29	1.0	matched
6	92	30	6	92	30	0.91	matched
6	93	1	6	93	1	0.886	matched
6	93	2	6	93	2	1.0	matched
6	93	3	6	93	3	1.0	matched
6	93	4	6	93	4	1.0	matched
6	93	5	6	93	5	1.0	matched
6	93	6	6	93	6	1.0	matched
6	93	7	6	93	7	1.0	matched
6	93	8	6	93	8	1.0	matched
6	93	9	6	93	9	1.0	matched
6	93	10	6	93	10	1.0	matched
6	93	11	6	93	11	1.0	matched
6	93	12	6	93	12	1.0	matched
6	93	13	6	93	13	1.0	matched
6	93	14	6	93	14	1.0	matched
6	93	15	6	93	15	1.0	matched
6	93	16	6	93	16	1.0	matched
6	93	17	6	93	17	1.0	matched
6	93	18	6	93	18	0.908	matched
6	93	19	6	93	19	1.0	matched
6	93	20	6	93	20	1.0	matched
6	93	21	6	93	21	1.0	matched
6	93	22	6	93	22	1.0	matched
6	93	23	6	93	23	0.908	matched
6	93	24	6	93	24	1.0	matched
6	93	25	6	93	25	1.0	matched
6	93	26	6	93	26	1.0	matched
6	93	27	6	93	27	1.0	matched
6	94	1	6	94	1	1.0	matched
6	94	2	6	94	2	0.927	matched
6	94	3	6	94	3	1.0	matched
6	94	4	6	94	4	1.0	matched
6	94	5	6	94	5	1.0	matched
6	94	6	6	94	6	1.0	matched
6	94	7	6	94	7	1.0	matched
6	94	8	6	94	8	1.0	matched
6	94	9	6	94	9	1.0	matched
6	94	10	6	94	10	1.0	matched
6	94	11	6	94	11	1.0	matched
6	94	12	6	94	12	1.0	matched
6	94	13	6	94	13	1.0	matched
6	94	14	6	94	14	1.0	matched
6	94	15	6	94	15	1.0	matched
6	94	16	6	94	16	1.0	matched
6	94	17	6	94	17	0.905	matched
6	94	18	6	94	18	0.899	matched
6	94	19	6	94	19	1.0	matched
6	94	20	6	94	20	1.0	matched
6	94	21	6	94	21	1.0	matched
6	94	22	6	94	22	1.0	matched
6	94	23	6	94	23	1.0	matched
6	94	24	6	94	24	1.0	matched
6	94	25	6	94	25	1.0	matched
6	94	26	6	94	26	1.0	matched
6	94	27	6	94	27	1.0	matched
6	94	28	6	94	28	1.0	matched
6	94	29	6	94	29	1.0	matched
6	95	1	6	95	1	1.0	matched
6	95	2	6	95	2	1.0	matched
6	95	3	6	95	3	1.0	matched
6	95	4	6	95	4	1.0	matched
6	95	5	6	95	5	1.0	matched
6	95	6	6	95	6	1.0	matched
6	95	7	6	95	7	1.0	matched
6	95	8	6	95	8	1.0	matched
6	95	9	6	95	9	1.0	matched
6	95	10	6	95	10	1.0	matched
6	95	11	6	95	11	1.0	matched
6	95	12	6	95	12	1.0	matched
6	95	13	6	95	13	1.0	matched
6	95	14	6	95	14	1.0	matched
6	95	15	6	95	15	1.0	matched
6	95	16	6	95	16	1.0	matched
6	95	17	6	95	17	1.0	matched
6	95	18	6	95	18	1.0	matched
6	95	19	6	95	19	1.0	matched
6	95	20	6	95	20	1.0	matched
6	95	21	6	95	21	1.0	matched
6	95	22	6	95	22	1.0	matched
6	95	23	6	95	23	1.0	matched
6	95	24	6	95	24	1.0	matched
6	95	25	6	95	25	1.0	matched
6	95	26	6	95	26	1.0	matched
6	96	1	6	96	1	1.0	matched
6	96	2	6	96	2	1.0	matched
6	96	3	6	96	3	1.0	matched
6	96	4	6	96	4	1.0	matched
6	96	5	6	96	5	1.0	matched
6	96	6	6	96	6	1.0	matched
6	96	7	6	96	7	1.0	matched
6	96	8	6	96	8	1.0	matched
6	96	9	6	96	9	1.0	matched
6	96	10	6	96	10	1.0	matched
6	96	11	6	96	11	1.0	matched
6	96	12	6	96	12	1.0	matched
6	96	13	6	96	13	0.897	matched
6	96	14	6	96	14	1.0	matched
6	96	15	6	96	15	1.0	matched
6	96	16	6	96	16	1.0	matched
6	96	17	6	96	17	1.0	matched
6	96	18	6	96	18	1.0	matched
6	96	19	6	96	19	1.0	matched
6	96	20	6	96	20	0.958	matched
6	96	21	6	96	21	1.0	matched
6	96	22	6	96	22	1.0	matched
6	96	23	6	96	23	1.0	matched
6	96	24	6	96	24	1.0	matched
6	96	25	6	96	25	1.0	matched
6	96	26	6	96	26	0.905	matched
6	96	27	6	96	27	1.0	matched
6	96	28	6	96	28	1.0	matched
6	96	29	6	96	29	1.0	matched
6	96	30	6	96	30	1.0	matched
6	96	31	6	96	31	1.0	matched
6	97	1	6	97	1	1.0	matched
6	97	2	6	97	2	1.0	matched
6	97	3	6	97	3	1.0	matched
6	97	4	6	97	4	1.0	matched
6	97	5	6	97	5	1.0	matched
6	97	6	6	97	6	1.0	matched
6	97	7	6	97	7	1.0	matched
6	97	8	6	97	8	1.0	matched
6	97	9	6	97	9	1.0	matched
6	97	10	6	97	10	1.0	matched
6	97	11	6	97	11	1.0	matched
6	97	12	6	97	12	1.0	matched
6	97	13	6	97	13	1.0	matched
6	97	14	6	97	14	1.0	matched
6	97	15	6	97	15	1.0	matched
6	97	16	6	97	16	1.0	matched
6	97	17	6	97	17	1.0	matched
6	97	18	6	97	18	1.0	matched
6	97	19	6	97	19	1.0	matched
6	97	20	6	97	20	1.0	matched
6	97	21	6	97	21	1.0	matched
6	97	22	6	97	22	1.0	matched
6	97	23	6	97	23	1.0	matched
6	97	24	6	97	24	1.0	matched
6	97	25	6	97	25	1.0	matched
6	97	26	6	97	26	1.0	matched
6	97	27	6	97	27	1.0	matched
6	97	28	6	97	28	1.0	matched
6	97	29	6	97	29	1.0	matched
6	97	30	6	97	30	1.0	matched
6	97	31	6	97	31	1.0	matched
6	97	32	6	97	32	1.0	matched
6	97	33	6	97	33	1.0	matched
6	98	1	6	98	1	1.0	matched
6	98	2	6	98	2	0.9	matched
6	98	3	6	98	3	1.0	matched
6	98	4	6	98	4	1.0	matched
6	98	5	6	98	5	1.0	matched
6	98	6	6	98	6	1.0	matched
6	98	7	6	98	7	1.0	matched
6	98	8	6	98	8	1.0	matched
6	98	9	6	98	9	1.0	matched
6	98	10	6	98	10	1.0	matched
6	98	11	6	98	11	1.0	matched
6	98	12	6	98	12	1.0	matched
6	98	13	6	98	13	1.0	matched
6	98	14	6	98	14	1.0	matched
6	98	15	6	98	15	1.0	matched
6	98	16	6	98	16	1.0	matched
6	98	17	6	98	17	1.0	matched
6	98	18	6	98	18	1.0	matched
6	98	19	6	98	19	1.0	matched
6	98	20	6	98	20	1.0	matched
6	98	21	6	98	21	1.0	matched
6	98	22	6	98	22	0.907	matched
6	98	23	6	98	23	1.0	matched
6	98	24	6	98	24	1.0	matched
6	98	25	6	98	25	1.0	matched
6	98	26	6	98	26	1.0	matched
6	99	1	6	99	1	1.0	matched
6	99	2	6	99	2	1.0	matched
6	99	3	6	99	3	1.0	matched
6	99	4	6	99	4	1.0	matched
6	99	5	6	99	5	1.0	matched
6	99	6	6	99	6	1.0	matched
6	99	7	6	99	7	1.0	matched
6	99	8	6	99	8	1.0	matched
6	99	9	6	99	9	1.0	matched
6	99	10	6	99	10	1.0	matched
6	99	11	6	99	11	1.0	matched
6	99	12	6	99	12	1.0	matched
6	99	13	6	99	13	1.0	matched
6	99	14	6	99	14	1.0	matched
6	99	15	6	99	15	1.0	matched
6	99	16	6	99	16	1.0	matched
6	99	17	6	99	17	1.0	matched
6	99	18	6	99	18	1.0	matched
6	99	19	6	99	19	1.0	matched
6	99	20	6	99	20	1.0	matched
6	99	21	6	99	21	1.0	matched
6	99	22	6	99	22	1.0	matched
6	99	23	6	99	23	1.0	matched
6	99	24	6	99	24	1.0	matched
6	99	25	6	99	25	1.0	matched
6	99	26	6	99	26	1.0	matched
6	99	27	6	99	27	1.0	matched
6	99	28	6	99	28	1.0	matched
6	99	29	6	99	29	1.0	matched
6	99	30	6	99	30	1.0	matched
6	99	31	6	99	31	1.0	matched
6	99	32	6	99	32	1.0	matched
6	99	33	6	99	33	1.0	matched
6	99	34	6	99	34	1.0	matched
6	99	35	6	99	35	1.0	matched
6	99	36	6	99	36	1.0	matched
6	99	37	6	99	37	1.0	matched
6	99	38	6	99	38	1.0	matched
6	99	39	6	99	39	1.0	matched
6	99	40	6	99	40	1.0	matched
6	99	41	6	99	41	1.0	matched
6	99	42	6	99	42	1.0	matched
6	99	43	6	99	43	1.0	matched
6	99	44	6	99	44	1.0	matched
6	100	1	6	100	1	1.0	matched
6	100	2	6	100	2	1.0	matched
6	100	3	6	100	3	1.0	matched
6	100	4	6	100	4	1.0	matched
6	100	5	6	100	5	1.0	matched
6	100	6	6	100	6	1.0	matched
6	100	7	6	100	7	1.0	matched
6	100	8	6	100	8	1.0	matched
6	100	9	6	100	9	1.0	matched
6	100	10	6	100	10	1.0	matched
6	100	11	6	100	11	1.0	matched
6	100	12	6	100	12	1.0	matched
6	100	13	6	100	13	1.0	matched
6	100	14	6	100	14	1.0	matched
6	100	15	6	100	15	1.0	matched
6	100	16	6	100	16	1.0	matched
6	100	17	6	100	17	1.0	matched
6	100	18	6	100	18	1.0	matched
6	100	19	6	100	19	1.0	matched
6	100	20	6	100	20	1.0	matched
6	100	21	6	100	21	1.0	matched
6	100	22	6	100	22	1.0	matched
6	101	1	6	101	1	1.0	matched
6	101	2	6	101	2	1.0	matched
6	101	3	6	101	3	1.0	matched
6	101	4	6	101	4	1.0	matched
6	101	5	6	101	5	1.0	matched
6	101	6	6	101	6	1.0	matched
6	101	7	6	101	7	1.0	matched
6	101	8	6	101	8	1.0	matched
6	101	9	6	101	9	1.0	matched
6	101	10	6	101	10	1.0	matched
6	101	11	6	101	11	1.0	matched
6	101	12	6	101	12	1.0	matched
6	101	13	6	101	13	1.0	matched
6	101	14	6	101	14	1.0	matched
6	101	15	6	101	15	1.0	matched
6	101	16	6	101	16	1.0	matched
6	101	17	6	101	17	1.0	matched
6	101	18	6	101	18	1.0	matched
6	101	19	6	101	19	1.0	matched
6	101	20	6	101	20	1.0	matched
6	101	21	6	101	21	1.0	matched
6	101	22	6	101	22	1.0	matched
6	101	23	6	101	23	1.0	matched
6	101	24	6	101	24	1.0	matched
6	101	25	6	101	25	1.0	matched
6	101	26	6	101	26	1.0	matched
6	101	27	6	101	27	1.0	matched
6	101	28	6	101	28	1.0	matched
6	101	29	6	101	29	0.873	matched
6	101	30	6	101	30	1.0	matched
6	101	31	6	101	31	1.0	matched
6	101	32	6	101	32	1.0	matched
6	101	33	6	101	33	1.0	matched
6	101	34	6	101	34	1.0	matched
6	101	35	6	101	35	1.0	matched
6	101	36	6	101	36	1.0	matched
6	101	37	6	101	37	1.0	matched
6	101	38	6	101	38	1.0	matched
6	101	39	6	101	39	1.0	matched
6	101	40	6	101	40	1.0	matched
6	101	41	6	101	41	1.0	matched
6	101	42	6	101	42	1.0	matched
6	101	43	6	101	43	1.0	matched
6	102	1	6	102	1	1.0	matched
6	102	2	6	102	2	1.0	matched
6	102	3	6	102	3	1.0	matched
6	102	4	6	102	4	1.0	matched
6	102	5	6	102	5	1.0	matched
6	102	6	6	102	6	1.0	matched
6	102	7	6	102	7	1.0	matched
6	102	8	6	102	8	1.0	matched
6	102	9	6	102	9	1.0	matched
6	102	10	6	102	10	1.0	matched
6	102	11	6	102	11	0.912	matched
6	102	12	6	102	12	0.915	matched
6	102	13	6	102	13	1.0	matched
6	102	14	6	102	14	1.0	matched
6	102	15	6	102	15	1.0	matched
6	102	16	6	102	16	1.0	matched
6	102	17	6	102	17	1.0	matched
6	102	18	6	102	18	1.0	matched
6	102	19	6	102	19	1.0	matched
6	102	20	6	102	20	1.0	matched
6	102	21	6	102	21	1.0	matched
6	102	22	6	102	22	1.0	matched
6	102	23	6	102	23	1.0	matched
6	102	24	6	102	24	1.0	matched
6	102	25	6	102	25	0.883	matched
6	102	26	6	102	26	1.0	matched
6	102	27	6	102	27	1.0	matched
6	102	28	6	102	28	1.0	matched
6	102	29	6	102	29	1.0	matched
6	102	30	6	102	30	1.0	matched
6	102	31	6	102	31	1.0	matched
6	102	32	6	102	32	1.0	matched
6	102	33	6	102	33	1.0	matched
6	102	34	6	102	34	1.0	matched
6	102	35	6	102	35	1.0	matched
6	102	36	6	102	36	1.0	matched
6	103	1	6	103	1	1.0	matched
6	103	2	6	103	2	1.0	matched
6	103	3	6	103	3	1.0	matched
6	103	4	6	103	4	1.0	matched
6	103	5	6	103	5	1.0	matched
6	103	6	6	103	6	1.0	matched
6	103	7	6	103	7	1.0	matched
6	103	8	6	103	8	1.0	matched
6	103	9	6	103	9	1.0	matched
6	103	10	6	103	10	1.0	matched
6	103	11	6	103	11	1.0	matched
6	103	12	6	103	12	1.0	matched
6	103	13	6	103	13	1.0	matched
6	103	14	6	103	14	1.0	matched
6	103	15	6	103	15	1.0	matched
6	103	16	6	103	16	1.0	matched
6	103	17	6	103	17	1.0	matched
6	103	18	6	103	18	0.911	matched
6	103	19	6	103	19	1.0	matched
6	103	20	6	103	20	1.0	matched
6	103	21	6	103	21	1.0	matched
6	103	22	6	103	22	1.0	matched
6	103	23	6	103	23	1.0	matched
6	103	24	6	103	24	1.0	matched
6	103	25	6	103	25	0.897	matched
6	104	1	6	104	1	1.0	matched
6	104	2	6	104	2	1.0	matched
6	104	3	6	104	3	1.0	matched
6	104	4	6	104	4	1.0	matched
6	104	5	6	104	5	1.0	matched
6	104	6	6	104	6	1.0	matched
6	104	7	6	104	7	1.0	matched
6	104	8	6	104	8	1.0	matched
6	104	9	6	104	9	1.0	matched
6	104	10	6	104	10	1.0	matched
6	104	11	6	104	11	1.0	matched
6	104	12	6	104	12	1.0	matched
6	104	13	6	104	13	1.0	matched
6	104	14	6	104	14	1.0	matched
6	104	15	6	104	15	1.0	matched
6	104	16	6	104	16	1.0	matched
6	104	17	6	104	17	1.0	matched
6	104	18	6	104	18	1.0	matched
6	104	19	6	104	19	1.0	matched
6	104	20	6	104	20	1.0	matched
6	104	21	6	104	21	1.0	matched
6	104	22	6	104	22	1.0	matched
6	104	23	6	104	23	1.0	matched
6	104	24	6	104	24	1.0	matched
6	104	25	6	104	25	1.0	matched
6	104	26	6	104	26	1.0	matched
6	104	27	6	104	27	1.0	matched
6	105	1	6	105	1	1.0	matched
6	105	2	6	105	2	1.0	matched
6	105	3	6	105	3	1.0	matched
6	105	4	6	105	4	1.0	matched
6	105	5	6	105	5	1.0	matched
6	105	6	6	105	6	1.0	matched
6	105	7	6	105	7	1.0	matched
6	105	8	6	105	8	1.0	matched
6	105	9	6	105	9	1.0	matched
6	105	10	6	105	10	1.0	matched
6	105	11	6	105	11	1.0	matched
6	105	12	6	105	12	1.0	matched
6	105	13	6	105	13	1.0	matched
6	105	14	6	105	14	1.0	matched
6	105	15	6	105	15	1.0	matched
6	105	16	6	105	16	1.0	matched
6	105	17	6	105	17	1.0	matched
6	105	18	6	105	18	1.0	matched
6	105	19	6	105	19	1.0	matched
6	105	20	6	105	20	1.0	matched
6	105	21	6	105	21	1.0	matched
6	105	22	6	105	22	1.0	matched
6	105	23	6	105	23	1.0	matched
6	105	24	6	105	24	1.0	matched
6	105	25	6	105	25	1.0	matched
6	105	26	6	105	26	1.0	matched
6	105	27	6	105	27	1.0	matched
6	105	28	6	105	28	0.718	matched
6	105	29					southern_only
6	106	1	6	106	1	1.0	matched
6	106	2	6	106	2	1.0	matched
6	106	3	6	106	3	1.0	matched
6	106	4	6	106	4	1.0	matched
6	106	5	6	106	5	1.0	matched
6	106	6	6	106	6	1.0	matched
6	106	7	6	106	7	0.904	matched
6	106	8	6	106	8	1.0	matched
6	106	9	6	106	9	1.0	matched
6	106	10	6	106	10	1.0	matched
6	106	11	6	106	11	1.0	matched
6	106	12	6	106	12	1.0	matched
6	106	13	6	106	13	1.0	matched
6	106	14	6	106	14	1.0	matched
6	106	15	6	106	15	1.0	matched
6	106	16	6	106	16	1.0	matched
6	106	17	6	106	17	1.0	matched
6	106	18	6	106	18	1.0	matched
6	106	19	6	106	19	1.0	matched
6	106	20	6	106	20	1.0	matched
6	107	1	6	107	1	1.0	matched
6	107	2	6	107	2	1.0	matched
6	107	3	6	107	3	1.0	matched
6	107	4	6	107	4	1.0	matched
6	107	5	6	107	5	1.0	matched
6	107	6	6	107	6	1.0	matched
6	107	7	6	107	7	1.0	matched
6	107	8	6	107	8	1.0	matched
6	107	9	6	107	9	1.0	matched
6	107	10	6	107	10	0.938	matched
6	107	11	6	107	11	1.0	matched
6	107	12	6	107	12	1.0	matched
6	107	13	6	107	13	1.0	matched
6	107	14	6	107	14	1.0	matched
6	107	15	6	107	15	1.0	matched
6	107	16	6	107	16	1.0	matched
6	107	17	6	107	17	1.0	matched
6	107	18	6	107	18	1.0	matched
6	107	19	6	107	19	1.0	matched
6	107	20	6	107	20	1.0	matched
6	107	21	6	107	21	1.0	matched
6	107	22	6	107	22	1.0	matched
6	107	23	6	107	23	1.0	matched
6	107	24	6	107	24	1.0	matched
6	107	25	6	107	25	1.0	matched
6	107	26	6	107	26	1.0	matched
6	107	27	6	107	27	1.0	matched
6	107	28	6	107	28	1.0	matched
6	107	29	6	107	29	1.0	matched
6	107	30	6	107	30	1.0	matched
6	107	31	6	107	31	1.0	matched
6	107	32	6	107	32	1.0	matched
6	107	33	6	107	33	1.0	matched
6	107	34	6	107	34	1.0	matched
6	107	35	6	107	35	0.909	matched
6	107	36	6	107	36	1.0	matched
6	108	1	6	108	1	1.0	matched
6	108	2	6	108	2	1.0	matched
6	108	3	6	108	3	1.0	matched
6	108	4	6	108	4	1.0	matched
6	108	5	6	108	5	1.0	matched
6	108	6	6	108	6	1.0	matched
6	108	7	6	108	7	1.0	matched
6	108	8	6	108	8	1.0	matched
6	108	9	6	108	9	1.0	matched
6	108	10	6	108	10	1.0	matched
6	108	11	6	108	11	1.0	matched
6	108	12	6	108	12	1.0	matched
6	108	13	6	108	13	0.915	matched
6	108	14	6	108	14	1.0	matched
6	108	15	6	108	15	1.0	matched
6	108	16	6	108	16	1.0	matched
6	108	17	6	108	17	1.0	matched
6	108	18	6	108	18	1.0	matched
6	108	19	6	108	19	1.0	matched
6	109	1	6	109	1	1.0	matched
6	109	2	6	109	2	1.0	matched
6	109	3	6	109	3	1.0	matched
6	109	4	6	109	4	1.0	matched
6	109	5	6	109	5	1.0	matched
6	109	6	6	109	6	1.0	matched
6	109	7	6	109	7	1.0	matched
6	109	8	6	109	8	1.0	matched
6	109	9	6	109	9	1.0	matched
6	109	10	6	109	10	0.895	matched
6	109	11	6	109	11	1.0	matched
6	109	12	6	109	12	1.0	matched
6	109	13	6	109	13	1.0	matched
6	109	14	6	109	14	1.0	matched
6	109	15	6	109	15	1.0	matched
6	109	16	6	109	16	1.0	matched
6	109	17	6	109	17	1.0	matched
6	109	18	6	109	18	1.0	matched
6	109	19	6	109	19	1.0	matched
6	109	20	6	109	20	1.0	matched
6	109	21	6	109	21	1.0	matched
6	109	22	6	109	22	1.0	matched
6	109	23	6	109	23	1.0	matched
6	109	24	6	109	24	1.0	matched
6	109	25	6	109	25	0.962	matched
6	109	26	6	109	26	1.0	matched
6	109	27	6	109	27	1.0	matched
6	110	1	6	110	1	1.0	matched
6	110	2	6	110	2	1.0	matched
6	110	3	6	110	3	1.0	matched
6	110	4	6	110	4	0.911	matched
6	110	5	6	110	5	1.0	matched
6	110	6	6	110	6	1.0	matched
6	110	7	6	110	7	1.0	matched
6	110	8	6	110	8	1.0	matched
6	110	9	6	110	9	1.0	matched
6	110	10	6	110	10	1.0	matched
6	110	11	6	110	11	1.0	matched
6	110	12	6	110	12	1.0	matched
6	110	13	6	110	13	1.0	matched
6	110	14	6	110	14	1.0	matched
6	110	15	6	110	15	1.0	matched
6	110	16	6	110	16	1.0	matched
6	110	17	6	110	17	1.0	matched
6	110	18	6	110	18	1.0	matched
6	110	19	6	110	19	1.0	matched
6	110	20	6	110	20	1.0	matched
6	110	21	6	110	21	1.0	matched
6	110	22	6	110	22	1.0	matched
6	110	23	6	110	23	1.0	matched
6	111	1	6	111	1	1.0	matched
6	111	2	6	111	2	1.0	matched
6	111	3	6	111	3	1.0	matched
6	111	4	6	111	4	1.0	matched
6	111	5	6	111	5	1.0	matched
6	111	6	6	111	6	1.0	matched
6	111	7	6	111	7	1.0	matched
6	111	8	6	111	8	1.0	matched
6	111	9	6	111	9	1.0	matched
6	111	10	6	111	10	1.0	matched
6	111	11	6	111	11	1.0	matched
6	111	12	6	111	12	1.0	matched
6	111	13	6	111	13	1.0	matched
6	111	14	6	111	14	1.0	matched
6	111	15	6	111	15	1.0	matched
6	111	16	6	111	16	1.0	matched
6	111	17	6	111	17	1.0	matched
6	111	18	6	111	18	1.0	matched
6	111	19	6	111	19	1.0	matched
6	111	20	6	111	20	0.893	matched
6	111	21	6	111	21	1.0	matched
6	111	22	6	111	22	1.0	matched
6	111	23	6	111	23	1.0	matched
6	111	24	6	111	24	1.0	matched
6	111	25	6	111	25	1.0	matched
6	111	26	6	111	26	1.0	matched
6	111	27	6	111	27	1.0	matched
6	111	28	6	111	28	1.0	matched
6	111	29	6	111	29	1.0	matched
6	111	30	6	111	30	1.0	matched
6	111	31	6	111	31	1.0	matched
6	112	1	6	112	1	1.0	matched
6	112	2	6	112	2	0.974	matched
6	112	3	6	112	3	1.0	matched
6	112	4	6	112	4	1.0	matched
6	112	5	6	112	5	1.0	matched
6	112	6	6	112	6	1.0	matched
6	112	7	6	112	7	1.0	matched
6	112	8	6	112	8	1.0	matched
6	112	9	6	112	9	1.0	matched
6	112	10	6	112	10	1.0	matched
6	112	11	6	112	11	1.0	matched
6	112	12	6	112	12	1.0	matched
6	112	13	6	112	13	1.0	matched
6	112	14	6	112	14	1.0	matched
6	112	15	6	112	15	1.0	matched
6	112	16	6	112	16	1.0	matched
6	112	17	6	112	17	1.0	matched
6	112	18	6	112	18	1.0	matched
6	113	1	6	113	1	1.0	matched
6	113	2	6	113	2	1.0	matched
6	113	3	6	113	3	1.0	matched
6	113	4	6	113	4	1.0	matched
6	113	5	6	113	5	1.0	matched
6	113	6	6	113	6	1.0	matched
6	113	7	6	113	7	1.0	matched
6	113	8	6	113	8	1.0	matched
6	113	9	6	113	9	1.0	matched
6	113	10	6	113	10	1.0	matched
6	113	11	6	113	11	1.0	matched
6	113	12	6	113	12	1.0	matched
6	113	13	6	113	13	1.0	matched
6	113	14	6	113	14	1.0	matched
6	113	15	6	113	15	1.0	matched
6	113	16	6	113	16	1.0	matched
6	113	17	6	113	17	1.0	matched
6	113	18	6	113	18	1.0	matched
6	113	19	6	113	19	1.0	matched
6	113	20	6	113	20	1.0	matched
6	113	21	6	113	21	1.0	matched
6	113	22	6	113	22	1.0	matched
6	113	23	6	113	23	1.0	matched
6	113	24	6	113	24	1.0	matched
6	113	25	6	113	25	1.0	matched
6	113	26	6	113	26	1.0	matched
6	113	27	6	113	27	1.0	matched
6	113	28	6	113	28	1.0	matched
6	113	29	6	113	29	1.0	matched
6	113	30	6	113	30	1.0	matched
6	113	31	6	113	31	1.0	matched
6	113	32	6	113	32	1.0	matched
6	113	33	6	113	33	1.0	matched
6	113	34	6	113	34	1.0	matched
6	113	35	6	113	35	1.0	matched
6	113	36	6	113	36	1.0	matched
6	113	37	6	113	37	1.0	matched
6	113	38	6	113	38	1.0	matched
6	113	39	6	113	39	1.0	matched
6	113	40	6	113	40	1.0	matched
6	113	41	6	113	41	1.0	matched
6	113	42	6	113	42	0.972	matched
6	113	43	6	113	43	1.0	matched
6	114	1	6	114	1	1.0	matched
6	114	2	6	114	2	1.0	matched
6	114	3	6	114	3	1.0	matched
6	114	4	6	114	4	1.0	matched
6	114	5	6	114	5	1.0	matched
6	114	6	6	114	6	1.0	matched
6	114	7	6	114	7	0.935	matched
6	114	8	6	114	8	1.0	matched
6	114	9	6	114	9	1.0	matched
6	114	10	6	114	10	1.0	matched
6	114	11	6	114	11	1.0	matched
6	114	12	6	114	12	1.0	matched
6	114	13	6	114	13	1.0	matched
6	114	14	6	114	14	1.0	matched
6	114	15	6	114	15	1.0	matched
6	114	16	6	114	16	1.0	matched
6	114	17	6	114	17	0.932	matched
6	114	18	6	114	18	1.0	matched
6	114	19	6	114	19	1.0	matched
6	114	20	6	114	20	1.0	matched
6	114	21	6	114	21	1.0	matched
6	114	22	6	114	22	1.0	matched
6	114	23	6	114	23	1.0	matched
6	114	24	6	114	24	0.8	matched
6	114	25	6	114	25	1.0	matched
6	114	26	6	114	26	1.0	matched
6	114	27	6	114	27	1.0	matched
6	114	28	6	114	28	1.0	matched
6	114	29	6	114	29	1.0	matched
6	114	30	6	114	30	1.0	matched
6	114	31	6	114	31	1.0	matched
6	114	32	6	114	32	1.0	matched
6	114	33	6	114	33	1.0	matched
6	114	34	6	114	34	1.0	matched
6	114	35	6	114	35	1.0	matched
6	114	36	6	114	36	1.0	matched
6	114	37	6	114	37	1.0	matched
6	114	38	6	114	38	1.0	matched
6	114	39	6	114	39	1.0	matched
6	114	40	6	114	40	1.0	matched
6	114	41	6	114	41	1.0	matched
6	114	42	6	114	42	1.0	matched
6	114	43	6	114	43	1.0	matched
6	114	44	6	114	44	1.0	matched
6	114	45	6	114	45	1.0	matched
6	114	46	6	114	46	0.94	matched
6	115	1	6	115	1	1.0	matched
6	115	2	6	115	2	1.0	matched
